id,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,review_scores_rating
7161658,40.82549093,-73.94916115,Apartment,Private room,3,1,1,2,Real Bed,85,100
1919766,40.824061,-73.94291174,Apartment,Private room,2,1,1,2,Real Bed,75,81
5481237,40.82514347,-73.94518156,Apartment,Private room,2,1,1,2,Real Bed,70,88
2818397,40.82407736,-73.94861185,Apartment,Private room,4,1,1,1,Real Bed,85,95
4787040,40.81295681,-73.9518042,Apartment,Private room,3,1.5,1,2,Real Bed,120,90
7526944,40.82583862,-73.93893083,Apartment,Private room,2,1,1,1,Real Bed,95,
4517117,40.82013565,-73.9543268,Bed & Breakfast,Private room,1,1,1,1,Real Bed,65,85
7675917,40.823165,-73.94033324,Apartment,Private room,2,1,1,2,Real Bed,55,
1940534,40.82024225,-73.93799064,Apartment,Private room,2,1,1,1,Real Bed,60,70
766973,40.82378342,-73.95451261,Apartment,Private room,2,1,1,2,Real Bed,69,100
3600374,40.80044189,-73.95748216,Apartment,Private room,4,1,1,2,Real Bed,108,90
4688209,40.80224727,-73.95353345,Apartment,Private room,1,1,1,1,Real Bed,90,100
3996869,40.81142794,-73.95412801,Apartment,Private room,2,1,1,1,Real Bed,60,90
6870280,40.8062304,-73.95661681,Apartment,Private room,3,1,1,2,Real Bed,80,80
3032362,40.81565261,-73.95382449,Apartment,Private room,1,1,1,1,Real Bed,100,
4643457,40.82024463,-73.94052753,Apartment,Private room,1,1,1,1,Real Bed,35,100
6194193,40.81591303,-73.95168154,Apartment,Private room,1,1,1,2,Real Bed,90,
7719199,40.81516293,-73.94698537,Condominium,Private room,1,1,1,1,Real Bed,55,
6662112,40.79981997,-73.95404854,Apartment,Entire home/apt,4,1,2,2,Real Bed,140,90
6600436,40.80516957,-73.94721605,Other,Private room,2,1,1,1,Real Bed,175,
854521,40.80924616,-73.95540873,Apartment,Private room,2,1,1,1,Real Bed,105,93
7681179,40.82352308,-73.94524492,Apartment,Private room,2,2,1,1,Real Bed,70,
4615609,40.82238792,-73.95471294,Apartment,Private room,4,1,1,2,Real Bed,68,53
3133754,40.82615274,-73.94913027,Apartment,Private room,1,1,1,1,Real Bed,90,
370300,40.81494103,-73.95038042,Apartment,Private room,2,1,1,1,Real Bed,85,92
3362874,40.82560073,-73.94252528,Apartment,Private room,2,1,1,1,Real Bed,50,94
1771989,40.80037182,-73.94707931,Apartment,Private room,3,1,1,1,Real Bed,99,93
3236301,40.82158512,-73.93736984,Apartment,Private room,2,1,1,1,Real Bed,55,70
7820825,40.80688555,-73.94783606,Apartment,Private room,1,1,1,1,Real Bed,70,
5859454,40.8223187,-73.94400261,Apartment,Private room,2,1,1,1,Real Bed,89,
7749472,40.82453092,-73.93951957,Apartment,Private room,2,1,1,1,Real Bed,80,
4550070,40.81614764,-73.94159079,Apartment,Private room,2,1,1,1,Real Bed,77,84
7674102,40.82038562,-73.93834811,Apartment,Private room,2,1,1,1,Airbed,55,
382523,40.80491424,-73.9486603,Bed & Breakfast,Private room,3,1,1,1,Real Bed,160,94
5470350,40.81573928,-73.94876946,Apartment,Private room,2,2,1,1,Real Bed,80,80
5605252,40.82886019,-73.94646366,Apartment,Private room,3,1,1,1,Real Bed,75,93
5995901,40.82447227,-73.93829952,Apartment,Private room,2,1,1,1,Real Bed,70,
1633420,40.81307438,-73.93853709,Apartment,Private room,4,1,1,2,Real Bed,80,85
4832416,40.82592929,-73.93840958,Apartment,Private room,2,1,1,1,Real Bed,125,
6274418,40.81790157,-73.94033376,Apartment,Private room,2,1,1,1,Real Bed,95,
5194346,40.80291369,-73.94976054,Apartment,Private room,2,1,1,1,Real Bed,85,98
4325313,40.8163862,-73.93867979,Apartment,Private room,3,1.5,1,1,Real Bed,150,80
5743959,40.82171243,-73.95514701,Apartment,Private room,1,1,1,1,Futon,60,100
2980707,40.81224075,-73.95271649,Apartment,Private room,2,1,1,1,Real Bed,80,91
4325124,40.82407048,-73.95443991,Apartment,Private room,1,1,1,1,Real Bed,50,90
1826701,40.8255734,-73.95514006,Apartment,Private room,2,2,1,1,Pull-out Sofa,65,96
4579593,40.82282484,-73.94704928,Apartment,Private room,1,2,1,1,Real Bed,70,
4821547,40.82217735,-73.95322359,Apartment,Private room,2,1.5,1,1,Real Bed,60,
7170209,40.79992051,-73.95285411,Apartment,Private room,2,1,1,1,Real Bed,90,20
6502197,40.80296445,-73.9567663,Apartment,Private room,1,2,1,1,Real Bed,80,
2364580,40.80515217,-73.95561227,Apartment,Private room,1,1,1,1,Real Bed,79,95
1342928,40.81936023,-73.94940879,Apartment,Private room,1,2,1,3,Real Bed,59,89
5697429,40.82654233,-73.93769735,Apartment,Private room,2,1,1,1,Real Bed,70,
4795029,40.81003966,-73.95231386,Apartment,Private room,1,1,1,1,Real Bed,60,80
4518046,40.80063994,-73.95688732,Apartment,Private room,1,1,1,1,Real Bed,81,
6887405,40.82877504,-73.94624501,Apartment,Private room,2,1,1,1,Real Bed,50,20
719914,40.82655337,-73.93942549,Apartment,Private room,1,1,1,1,Real Bed,50,93
2071054,40.81942993,-73.94084806,Apartment,Private room,1,1,1,1,Real Bed,90,
4765123,40.82610047,-73.95073753,Apartment,Private room,1,2,1,1,Real Bed,50,93
5623799,40.8240651,-73.94316237,Apartment,Private room,2,1.5,1,2,Real Bed,49,
6543260,40.81874071,-73.94949501,Apartment,Private room,2,1,1,1,Real Bed,75,90
250536,40.81067814,-73.94288071,Apartment,Private room,2,,1,1,Real Bed,125,100
3425386,40.82398071,-73.94695986,Apartment,Private room,2,1,1,1,Real Bed,79,79
6362051,40.82879575,-73.94933292,Apartment,Private room,3,1,1,2,Real Bed,70,80
6637692,40.82773743,-73.94055411,Apartment,Private room,1,1,1,1,Real Bed,65,100
4081800,40.81069846,-73.94446181,Apartment,Entire home/apt,2,1,0,1,Real Bed,122,91
1937226,40.80874407,-73.94756414,House,Entire home/apt,7,1,2,2,Real Bed,296,93
2812209,40.82394072,-73.95315666,Apartment,Private room,2,1,1,1,Real Bed,75,75
7946138,40.82183059,-73.95581937,Apartment,Private room,3,1,1,3,Real Bed,60,
2694111,40.8234264,-73.95456506,Apartment,Private room,3,1,1,2,Real Bed,55,88
1215122,40.82392505,-73.95308479,Apartment,Private room,2,1,1,1,Real Bed,95,100
643910,40.82349904,-73.95451898,Apartment,Private room,2,1,1,1,Real Bed,50,90
3532067,40.80865524,-73.94648647,Apartment,Entire home/apt,6,2,2,4,Real Bed,200,88
3489484,40.80960034,-73.94396434,Apartment,Entire home/apt,4,1,1,2,Real Bed,130,88
2334411,40.81128129,-73.94117303,House,Entire home/apt,4,1,1,3,Real Bed,90,90
6467905,40.82947998,-73.94875635,Apartment,Private room,2,2,1,1,Real Bed,65,
5616294,40.82376591,-73.95330786,Apartment,Private room,2,1,1,1,Real Bed,60,100
7913704,40.82457189,-73.94983783,Apartment,Private room,2,1,1,1,Real Bed,49,
6656658,40.82217538,-73.95527427,Apartment,Private room,2,1,1,1,Real Bed,55,100
4720086,40.81455144,-73.94471091,House,Entire home/apt,4,1,1,2,Real Bed,125,96
1771965,40.80265804,-73.94728315,Apartment,Entire home/apt,4,1,1,2,Real Bed,175,91
5415168,40.82080869,-73.94769884,House,Private room,2,1.5,1,1,Real Bed,67,100
7556587,40.82928869,-73.94181745,Apartment,Private room,2,1,1,1,Real Bed,28,
5520695,40.81225037,-73.95174424,Apartment,Entire home/apt,4,1,2,3,Real Bed,150,95
556705,40.82862347,-73.947396,Apartment,Private room,2,1,1,1,Real Bed,95,90
7508560,40.81285208,-73.93789156,Apartment,Private room,2,1,1,1,Real Bed,55,
4660386,40.8245908,-73.94469214,Apartment,Private room,1,1,1,1,Real Bed,80,
6982912,40.81009893,-73.94440796,Apartment,Entire home/apt,8,1,2,4,Real Bed,247,100
5993541,40.81505795,-73.94850941,Apartment,Entire home/apt,8,2,2,5,Real Bed,275,97
6528040,40.82119067,-73.95773256,Apartment,Private room,1,1,1,1,Real Bed,59,100
6471117,40.82373428,-73.95143503,Apartment,Private room,1,1,1,1,Real Bed,54,100
865985,40.80530761,-73.94461129,Apartment,Entire home/apt,4,1,1,4,Real Bed,195,94
6277260,40.82364747,-73.94901264,Apartment,Private room,2,1,1,1,Real Bed,90,100
1688914,40.81739832,-73.94629114,Apartment,Entire home/apt,6,1,1,2,Real Bed,160,90
6002889,40.81322615,-73.95090077,Apartment,Entire home/apt,4,1,1,3,Real Bed,125,97
4320934,40.81599108,-73.94675731,Apartment,Entire home/apt,2,1,1,1,Real Bed,180,100
3987097,40.83054076,-73.94083278,Apartment,Private room,2,1,1,1,Real Bed,60,91
1811892,40.81708171,-73.94177413,Apartment,Entire home/apt,4,1,1,2,Real Bed,115,87
397272,40.82321144,-73.94383409,Apartment,Private room,1,1,1,1,Real Bed,99,100
954857,40.80393491,-73.94698214,Apartment,Entire home/apt,6,1,1,1,Real Bed,150,86
5931824,40.82896314,-73.94059289,Apartment,Private room,2,1,1,1,Real Bed,90,
3394768,40.83057832,-73.94949527,Apartment,Private room,2,1,1,1,Real Bed,74,93
1347204,40.80861341,-73.94574117,Apartment,Entire home/apt,4,1,2,3,Real Bed,199,95
1526647,40.82725987,-73.95242375,Apartment,Private room,4,1,1,2,Real Bed,67,87
258412,40.81893395,-73.94325076,Apartment,Entire home/apt,4,1,1,2,Real Bed,125,89
586840,40.82689954,-73.9445075,Apartment,Private room,3,1,1,1,Real Bed,49,95
7088438,40.83037911,-73.9446326,Apartment,Private room,1,1,1,1,Real Bed,50,100
4396453,40.81567061,-73.9494063,Apartment,Entire home/apt,4,1,1,2,Real Bed,99,86
5068635,40.81090543,-73.94852407,Apartment,Entire home/apt,2,1,1,1,Real Bed,115,
739890,40.81251881,-73.95311527,Apartment,Entire home/apt,4,1,2,2,Real Bed,140,100
397420,40.82703183,-73.94310775,Apartment,Private room,1,1,1,1,Real Bed,85,92
5940858,40.82880668,-73.94742018,Apartment,Private room,2,1,1,1,Real Bed,75,
2723514,40.82242978,-73.95331861,Apartment,Private room,3,1,1,2,Real Bed,55,78
1506283,40.82255524,-73.95133545,Apartment,Private room,1,1,1,1,Real Bed,85,83
301046,40.8239549,-73.95016234,Apartment,Private room,1,,1,1,Real Bed,50,80
635293,40.82793259,-73.94572385,Apartment,Private room,2,1,1,1,Real Bed,50,
128975,40.81332591,-73.94453123,Apartment,Entire home/apt,4,1,1,3,Real Bed,150,96
5975534,40.80113367,-73.95797993,Apartment,Entire home/apt,4,1,1,2,Real Bed,100,80
4942985,40.80606953,-73.94805081,Apartment,Entire home/apt,1,1,0,1,Real Bed,115,
2213680,40.82649106,-73.95253137,Apartment,Private room,2,1,1,2,Real Bed,65,
115678,40.81821847,-73.94094688,Apartment,Entire home/apt,6,1,2,2,Real Bed,99,91
4536586,40.82163125,-73.95634513,Apartment,Private room,1,1,1,1,Real Bed,58,100
4576436,40.82383236,-73.9550596,Apartment,Private room,1,1,1,1,Real Bed,100,
4790879,40.8115753,-73.95073511,Apartment,Entire home/apt,6,1,3,3,Real Bed,250,93
7676145,40.80603228,-73.9501335,Apartment,Entire home/apt,4,1,1,2,Real Bed,180,100
6698519,40.80797318,-73.94353381,Apartment,Entire home/apt,8,1,2,4,Real Bed,247,100
6644283,40.81607689,-73.94548698,Townhouse,Entire home/apt,4,1,1,4,Real Bed,128,93
559811,40.80250139,-73.94699593,Apartment,Entire home/apt,2,1,1,1,Real Bed,220,95
3360795,40.80375617,-73.95507779,Apartment,Entire home/apt,3,1,1,2,Real Bed,100,89
5056895,40.82354419,-73.95414912,Apartment,Private room,1,1,1,1,Real Bed,55,
6992300,40.82416153,-73.95306264,Apartment,Private room,1,1,1,1,Pull-out Sofa,65,
7053336,40.82567719,-73.94466269,Apartment,Private room,2,1,1,1,Real Bed,60,100
7835095,40.8237162,-73.9424804,Apartment,Private room,2,1,1,1,Futon,40,
7875401,40.82806607,-73.94998346,Apartment,Private room,1,1,1,1,Real Bed,38,100
294325,40.81832091,-73.94003526,Apartment,Entire home/apt,4,1,1,2,Real Bed,125,86
5545562,40.82964876,-73.94659012,Apartment,Entire home/apt,4,1,1,1,Real Bed,95,93
3303382,40.82888408,-73.94997079,Townhouse,Entire home/apt,6,1,1,3,Real Bed,150,95
94005,40.8241272,-73.9512448,House,Entire home/apt,4,1,1,2,Real Bed,150,94
7843863,40.8248176,-73.94591009,Apartment,Entire home/apt,7,1,0,3,Real Bed,80,
2067928,40.79907583,-73.95161949,Apartment,Entire home/apt,6,2,3,3,Real Bed,299,100
4257892,40.81774808,-73.94521721,Apartment,Entire home/apt,4,1,0,1,Real Bed,117,82
3488989,40.82638843,-73.94185783,Apartment,Entire home/apt,4,1,1,2,Real Bed,135,90
4793637,40.82160292,-73.93792048,Apartment,Entire home/apt,2,1,1,2,Real Bed,85,80
1306749,40.82686407,-73.95087407,Apartment,Entire home/apt,3,1,1,1,Real Bed,145,91
1828145,40.82748972,-73.94842963,Apartment,Entire home/apt,4,2,2,2,Real Bed,144,88
7451805,40.81599608,-73.93785339,Apartment,Entire home/apt,3,1,1,2,Real Bed,175,
4666584,40.8038173,-73.94475511,Apartment,Entire home/apt,8,2,2,5,Real Bed,250,90
4694402,40.80095534,-73.95499156,Apartment,Entire home/apt,4,1,0,2,Real Bed,85,87
3986953,40.82575462,-73.94972038,Apartment,Entire home/apt,6,1,2,3,Real Bed,169,82
4596156,40.79720306,-73.94921587,Apartment,Private room,2,1,1,1,Real Bed,100,
7072937,40.8037343,-73.95489986,Apartment,Entire home/apt,2,1,1,1,Real Bed,115,100
3987858,40.82447749,-73.9523682,Apartment,Entire home/apt,4,1,1,2,Real Bed,135,95
6774896,40.80895966,-73.94532234,Apartment,Entire home/apt,6,1.5,2,4,Real Bed,230,80
5677278,40.82150612,-73.95159561,Apartment,Entire home/apt,3,1,1,1,Real Bed,200,
6001852,40.82047293,-73.94650278,Apartment,Entire home/apt,4,1,1,3,Real Bed,170,93
6899230,40.81363802,-73.95109593,Apartment,Entire home/apt,6,1.5,2,3,Real Bed,200,80
5944801,40.8094723,-73.95392219,Apartment,Entire home/apt,6,1,2,3,Real Bed,300,98
7798461,40.80369141,-73.94841345,Apartment,Entire home/apt,3,1,1,1,Real Bed,100,100
3789000,40.81544982,-73.93643707,Apartment,Entire home/apt,5,1,1,5,Real Bed,120,89
8106774,40.81531216,-73.94526306,Apartment,Entire home/apt,4,1,1,3,Real Bed,150,
4614435,40.82458303,-73.95222505,Apartment,Entire home/apt,2,1,0,1,Real Bed,100,100
396636,40.83090834,-73.94222898,Apartment,Entire home/apt,2,1,,1,Pull-out Sofa,135,95
7849404,40.80274988,-73.95602206,Apartment,Entire home/apt,2,1,1,1,Real Bed,110,100
1268417,40.82597485,-73.9518609,Apartment,Entire home/apt,3,1,1,1,Real Bed,130,98
4576244,40.80181819,-73.95063183,Apartment,Entire home/apt,4,1,1,1,Real Bed,150,100
7628562,40.83220175,-73.94740822,Apartment,Entire home/apt,4,1,1,3,Real Bed,102,
552304,40.82445829,-73.95200938,Apartment,Entire home/apt,1,1,1,1,Real Bed,75,94
4891701,40.82190869,-73.95735704,Apartment,Entire home/apt,4,1,2,4,Real Bed,119,87
6575142,40.82160134,-73.94479416,Apartment,Entire home/apt,4,1,2,1,Real Bed,149,100
605590,40.82427092,-73.9458596,Apartment,Entire home/apt,3,1,1,2,Real Bed,130,85
3911471,40.8301524,-73.94191496,Apartment,Entire home/apt,2,1,1,1,Real Bed,140,95
1545924,40.80096156,-73.95431169,Apartment,Entire home/apt,6,1,2,2,Real Bed,300,97
4545079,40.82266454,-73.95395566,Apartment,Entire home/apt,5,1,2,2,Real Bed,145,
1044502,40.80081559,-73.94635939,Apartment,Entire home/apt,6,2,2,2,Real Bed,195,94
871079,40.82042029,-73.95798152,Apartment,Entire home/apt,3,1,1,1,Real Bed,110,90
805002,40.82146195,-73.95783749,Apartment,Entire home/apt,3,1,1,1,Real Bed,119,84
5412324,40.82637978,-73.94507083,Apartment,Entire home/apt,5,2,2,4,Real Bed,155,80
6225968,40.82253321,-73.94397532,Apartment,Entire home/apt,3,1,1,1,Real Bed,175,80
686480,40.82379195,-73.94849021,Apartment,Entire home/apt,5,1,2,3,Real Bed,180,94
117461,40.80434029,-73.94851091,Apartment,Entire home/apt,2,1,0,1,Pull-out Sofa,80,
646147,40.82731733,-73.95112167,Apartment,Entire home/apt,10,2,3,6,Real Bed,280,91
4833145,40.81830862,-73.94429434,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,92
7236611,40.80923597,-73.94033423,Apartment,Entire home/apt,8,1,3,3,Real Bed,250,
4662368,40.82602359,-73.94377589,Apartment,Entire home/apt,2,1,1,1,Real Bed,80,100
7559607,40.82143316,-73.95315343,Apartment,Entire home/apt,4,1,1,2,Real Bed,100,100
186730,40.82801102,-73.94703055,Apartment,Entire home/apt,2,1,1,2,Real Bed,103,93
5021955,40.82358763,-73.94406817,Apartment,Entire home/apt,2,1,1,1,Futon,108,
6269027,40.82266581,-73.94119388,Apartment,Entire home/apt,2,1,1,1,Real Bed,125,80
7762173,40.82518005,-73.93797685,Apartment,Entire home/apt,4,1,1,2,Real Bed,120,80
410694,40.82234923,-73.94425421,Apartment,Entire home/apt,3,1,1,1,Real Bed,114,91
7799045,40.80876693,-73.94456195,Apartment,Entire home/apt,4,1,2,2,Real Bed,225,
2213715,40.82526417,-73.95369294,Apartment,Entire home/apt,5,1,1,3,Real Bed,179,100
513327,40.82509962,-73.95228384,Apartment,Entire home/apt,4,1,1,1,Real Bed,119,98
6829379,40.82845271,-73.94642495,Apartment,Entire home/apt,5,2,2,3,Real Bed,135,
5706340,40.82330256,-73.94296806,Apartment,Entire home/apt,1,1,1,1,Real Bed,80,100
1917685,40.82805032,-73.94258213,Apartment,Entire home/apt,2,1,0,1,Real Bed,120,
7696654,40.81236459,-73.94141977,Apartment,Entire home/apt,2,1,1,1,Real Bed,115,
1935091,40.82190802,-73.94452202,Apartment,Entire home/apt,5,,2,1,Real Bed,150,20
674231,40.82468957,-73.95206119,Apartment,Entire home/apt,2,,1,1,Real Bed,50,98
492933,40.81009518,-73.94481697,Apartment,Entire home/apt,3,1,1,3,Real Bed,120,93
8001720,40.80096071,-73.95446159,Apartment,Entire home/apt,4,1,2,2,Real Bed,300,
722451,40.82398017,-73.95399707,Apartment,Entire home/apt,8,2,3,3,Real Bed,350,
7809580,40.80573243,-73.94383291,Apartment,Entire home/apt,6,1,2,2,Real Bed,305,
6985443,40.80841317,-73.94565786,Apartment,Entire home/apt,8,1,2,4,Real Bed,247,
3705368,40.81868617,-73.94505284,Apartment,Entire home/apt,6,2,3,4,Real Bed,444,97
836947,40.8301105,-73.94494649,Apartment,Entire home/apt,2,,1,1,Real Bed,100,90
2181941,40.81561589,-73.94426375,Apartment,Entire home/apt,2,1,1,1,Pull-out Sofa,115,85
2723562,40.8231696,-73.95329759,Apartment,Entire home/apt,9,1,3,6,Real Bed,349,85
2979775,40.82453261,-73.95054751,Apartment,Entire home/apt,4,1,2,3,Real Bed,100,89
6597814,40.82647406,-73.94603232,Apartment,Entire home/apt,5,2,2,3,Real Bed,150,
6806824,40.82673853,-73.94576013,Apartment,Entire home/apt,5,2,2,4,Real Bed,130,80
7009209,40.82094363,-73.94646946,Apartment,Entire home/apt,5,1,2,3,Real Bed,130,
7874452,40.82084369,-73.9442358,Apartment,Entire home/apt,4,1,1,1,Real Bed,105,
7620350,40.80712432,-73.95455293,Apartment,Entire home/apt,4,1,1,2,Real Bed,160,100
4619964,40.8193758,-73.94401344,Apartment,Entire home/apt,6,2,2,6,Real Bed,260,95
1206542,40.80287147,-73.95081198,Apartment,Entire home/apt,2,1,1,1,Real Bed,129,93
763691,40.82911887,-73.9403841,Apartment,Private room,2,1,1,1,Real Bed,82,97
144087,40.80473436,-73.95320495,Apartment,Entire home/apt,4,1,2,2,Real Bed,259,97
5509665,40.82377129,-73.94287162,Apartment,Entire home/apt,4,1,1,1,Real Bed,150,95
5960319,40.82803407,-73.93895032,Apartment,Entire home/apt,2,1,1,1,Real Bed,60,80
990367,40.80683809,-73.94843539,Apartment,Entire home/apt,4,1,1,2,Real Bed,150,89
4887124,40.8142109,-73.94909793,Apartment,Entire home/apt,2,1,0,1,Real Bed,100,
680998,40.8082898,-73.94259782,Apartment,Entire home/apt,4,1,1,2,Real Bed,195,97
5041646,40.81778309,-73.93472613,Apartment,Entire home/apt,5,1.5,2,2,Real Bed,133,80
6528627,40.80925329,-73.9551435,Apartment,Entire home/apt,2,1,1,1,Real Bed,190,
5779530,40.80409231,-73.95245058,Apartment,Entire home/apt,4,2,3,3,Real Bed,325,93
1013700,40.80177698,-73.95208772,Apartment,Entire home/apt,5,1,1,2,Real Bed,149,68
1811317,40.80602036,-73.94312662,Apartment,Entire home/apt,4,1,2,2,Real Bed,245,82
418846,40.81013528,-73.93967052,Apartment,Entire home/apt,2,1,1,1,Real Bed,70,100
1979502,40.81091778,-73.94073536,Apartment,Entire home/apt,3,1,1,2,Real Bed,140,100
5646714,40.81817087,-73.95504655,Apartment,Entire home/apt,8,1.5,3,4,Real Bed,197,67
754343,40.81310913,-73.94473521,Apartment,Private room,2,1,1,1,Real Bed,70,90
1178173,40.8065541,-73.95384274,Apartment,Entire home/apt,4,1,2,1,Real Bed,200,77
724455,40.79948518,-73.95233456,Apartment,Private room,2,1,1,1,Real Bed,90,83
744913,40.81653852,-73.94581449,House,Private room,2,1.5,1,1,Futon,100,100
848853,40.80711896,-73.95315522,Apartment,Private room,2,1,1,1,Real Bed,92,95
855386,40.80958103,-73.95308006,Apartment,Entire home/apt,2,1,1,2,Real Bed,145,87
1328032,40.81660564,-73.94335457,Apartment,Private room,1,1,1,1,Real Bed,55,99
1456388,40.80783994,-73.94160431,Apartment,Entire home/apt,4,1,1,1,Futon,150,
1606115,40.8129,-73.94549745,Apartment,Private room,1,1,1,1,Real Bed,70,86
2066165,40.82078008,-73.93770637,Apartment,Private room,1,1,1,1,Real Bed,45,80
1964293,40.80454302,-73.95707334,Apartment,Private room,2,1,1,1,Real Bed,100,98
2022308,40.81819873,-73.9553893,Apartment,Private room,2,1,1,1,Real Bed,55,90
2056307,40.80121256,-73.95062612,Apartment,Private room,2,1.5,1,1,Real Bed,100,
2086184,40.79779021,-73.95009814,Apartment,Entire home/apt,4,1,1,2,Real Bed,110,93
2235999,40.80908371,-73.94221663,Apartment,Entire home/apt,6,3,2,4,Real Bed,1200,
2521691,40.80659736,-73.95190748,Apartment,Private room,1,1,1,1,Real Bed,80,90
2539615,40.80047931,-73.95816779,Apartment,Private room,1,2,1,1,Real Bed,135,99
3124456,40.80665298,-73.95136929,Apartment,Entire home/apt,4,1,1,1,Real Bed,135,97
3403034,40.82967475,-73.94428426,Apartment,Entire home/apt,2,1,1,1,Real Bed,140,92
3538609,40.81994644,-73.95829125,Apartment,Entire home/apt,4,1,2,2,Real Bed,150,100
3550353,40.82452221,-73.94816052,Apartment,Entire home/apt,4,1,1,2,Real Bed,105,
3558899,40.81914184,-73.95707937,Apartment,Entire home/apt,2,1,1,1,Real Bed,80,90
3603402,40.80515305,-73.95353838,Apartment,Entire home/apt,7,1,2,4,Real Bed,450,100
3629169,40.82488904,-73.9375768,Apartment,Private room,2,1,1,1,Pull-out Sofa,45,88
3692053,40.81726621,-73.94262273,Apartment,Entire home/apt,5,1,2,3,Real Bed,150,84
3958407,40.81257287,-73.94266046,Apartment,Entire home/apt,7,1,4,7,Real Bed,200,70
4057992,40.81275874,-73.94283115,Apartment,Entire home/apt,8,1,4,6,Real Bed,175,71
4118921,40.82349056,-73.93950899,Apartment,Private room,2,1,1,1,Futon,100,100
4156018,40.82179405,-73.94331349,Apartment,Private room,2,1,1,1,Real Bed,99,
4156921,40.82635332,-73.94101919,Apartment,Private room,2,1,1,2,Real Bed,70,81
4359489,40.80030369,-73.95380161,Apartment,Entire home/apt,2,1,1,1,Real Bed,99,97
4437156,40.81697148,-73.94076533,Apartment,Shared room,2,1,1,1,Real Bed,50,100
4449058,40.81693161,-73.95420677,Apartment,Private room,2,1,1,1,Real Bed,85,
4476945,40.81055846,-73.94626739,Apartment,Entire home/apt,5,1,1,3,Real Bed,154,100
4510263,40.8136804,-73.95147991,Apartment,Private room,2,1,1,1,Real Bed,150,100
4559856,40.81048539,-73.9472929,Apartment,Private room,2,1,1,1,Real Bed,89,100
4604697,40.8058876,-73.94958322,Apartment,Private room,2,1,1,1,Real Bed,100,
4638967,40.80649328,-73.95225162,Apartment,Private room,2,1,1,1,Real Bed,89,90
4641406,40.80296801,-73.95537201,Apartment,Entire home/apt,2,1,1,1,Real Bed,75,80
4695337,40.80371659,-73.95749651,Apartment,Private room,2,1,1,1,Real Bed,75,60
4778638,40.80881708,-73.94165116,Apartment,Private room,1,1,1,1,Real Bed,35,90
4882088,40.81566345,-73.95269238,Apartment,Private room,2,1,1,1,Real Bed,60,
4901020,40.80760161,-73.95274329,Apartment,Private room,1,1,1,1,Real Bed,80,
4908331,40.80738724,-73.95159477,Apartment,Private room,2,1,1,1,Real Bed,115,100
4926511,40.81308622,-73.95121943,Apartment,Entire home/apt,6,1,3,3,Real Bed,255,100
4993519,40.80250798,-73.95605929,Apartment,Entire home/apt,3,1,2,1,Real Bed,64,80
5006102,40.81432217,-73.95177672,Apartment,Private room,3,1.5,1,1,Real Bed,70,90
5153670,40.81289182,-73.94508878,Apartment,Private room,2,1,1,2,Real Bed,75,
5190625,40.81102849,-73.95237458,Apartment,Private room,2,0.5,1,1,Real Bed,80,
5227024,40.80669198,-73.95654839,Apartment,Private room,2,1.5,1,1,Real Bed,90,100
5441056,40.81314278,-73.95393409,Apartment,Entire home/apt,2,1,1,1,Real Bed,120,100
5469389,40.80454987,-73.95687047,Apartment,Entire home/apt,2,1,0,1,Real Bed,175,
5651679,40.80302274,-73.94476707,Apartment,Private room,2,1,1,1,Real Bed,110,
5683862,40.80252104,-73.95845278,Apartment,Private room,2,1,1,1,Real Bed,135,100
5690718,40.82570705,-73.94042273,Apartment,Private room,1,1,1,1,Real Bed,80,
5706045,40.80450655,-73.94643396,Apartment,Private room,2,1.5,1,1,Real Bed,100,100
5715850,40.81492674,-73.9509973,Apartment,Private room,2,1.5,1,1,Real Bed,125,
5757333,40.82003196,-73.95745271,Apartment,Entire home/apt,4,1,2,2,Real Bed,179,90
5759415,40.79845042,-73.95228621,Apartment,Entire home/apt,2,1,0,1,Futon,130,87
5834034,40.82461267,-73.95243501,Apartment,Entire home/apt,8,2,3,6,Real Bed,150,100
5859848,40.81056104,-73.94293922,Apartment,Private room,2,1,1,1,Real Bed,115,100
6163758,40.8159074,-73.94568433,House,Private room,2,1,1,1,Real Bed,70,
6343949,40.81240348,-73.94276137,Apartment,Entire home/apt,3,1,1,2,Real Bed,87,
6479193,40.80559578,-73.95546441,Apartment,Private room,2,1,1,1,Real Bed,95,80
6527411,40.82059001,-73.93921315,Apartment,Private room,2,1,1,1,Real Bed,89,
6634590,40.80965359,-73.95498406,Apartment,Entire home/apt,3,1,0,1,Real Bed,250,100
6763899,40.81790894,-73.95356609,Apartment,Private room,2,1,1,1,Real Bed,60,93
7526715,40.81189256,-73.94148137,Apartment,Private room,2,1,1,2,Real Bed,55,60
7533864,40.80683317,-73.94693196,Apartment,Private room,2,1.5,1,1,Real Bed,104,
7343950,40.81730244,-73.93799685,Apartment,Entire home/apt,2,1,0,1,Real Bed,100,100
7351144,40.82368178,-73.94525546,Apartment,Entire home/apt,6,1,2,3,Real Bed,175,87
1056503,40.81063765,-73.94206457,Apartment,Private room,2,1,1,1,Futon,59,93
2108481,40.81011007,-73.94255482,Apartment,Entire home/apt,4,1,1,1,Real Bed,125,60
2101677,40.81580714,-73.93676001,Apartment,Entire home/apt,3,1.5,2,2,Real Bed,375,
