Geography_Code,Borough,Region,Median_Downl_Speed,Density_Person_HA,Avg_HH_Income
E01001686,Greenwich,East,21.2428571429,104.6,15860
E01001687,Greenwich,East,9.6375,29,12880
E01001688,Greenwich,East,6.8454545455,73.9,12880
E01001690,Greenwich,East,6.719047619,141.6,11810
E01001692,Greenwich,East,6.35,187.2,9120
E01001693,Greenwich,East,10.1818181818,114.3,9040
E01001694,Greenwich,East,7.195,43.9,13500
E01001695,Greenwich,East,19.725,162.4,10740
E01001696,Greenwich,East,15.9133333333,95.7,16860
E01001697,Greenwich,East,21.696,137.7,10910
E01001698,Greenwich,East,16.905,138.1,11310
E01001699,Greenwich,East,13.6875,26.9,10650
E01001700,Greenwich,East,19.7424242424,140.8,13050
E01001701,Greenwich,East,16.875,15.9,14070
E01001702,Greenwich,East,15.155,197.6,8480
E01001703,Greenwich,East,15.125,227.5,8670
E01001704,Greenwich,East,25.4608695652,118.1,16640
E01001705,Greenwich,East,11.38,113.2,10650
E01001706,Greenwich,East,15.0086956522,119.5,14160
E01001708,Greenwich,East,26.009375,90,18680
E01001709,Greenwich,East,9.6652173913,15.1,10230
E01001710,Greenwich,East,16.0222222222,197,7990
E01001711,Greenwich,East,11.5318181818,81.2,15910
E01001712,Greenwich,East,11.784375,128,10980
E01001713,Greenwich,East,11.83,172.2,8860
E01001714,Hackney,East,18.7965517241,99.1,13990
E01001715,Hackney,East,22.2692307692,172.7,23970
E01001716,Hackney,East,17.372,164.1,20030
E01001717,Hackney,East,34.7958333333,125.1,20920
E01001718,Hackney,East,23.6894736842,172,26970
E01001719,Hackney,East,21.5722222222,179.1,16650
E01001720,Hackney,East,22.9,172.4,25410
E01001722,Hackney,East,22.1972972973,191.7,12120
E01001723,Hackney,East,25.4592592593,164.5,17010
E01001724,Hackney,East,21.5484848485,190.5,19340
E01001725,Hackney,East,17.032,202,12800
E01001726,Hackney,East,11.2466666667,267.7,10430
E01001727,Hackney,East,22.0833333333,179.9,14310
E01001728,Hackney,East,16.0260869565,220.5,8290
E01001729,Hackney,East,14.4086956522,158.4,11330
E01001730,Hackney,East,16.4975609756,147,11150
E01001731,Hackney,East,16.3060606061,132.6,17000
E01001732,Hackney,East,17.762962963,265.1,13130
E01001733,Hackney,East,25.5678571429,125.4,17720
E01001734,Hackney,East,14.1681818182,135.6,16430
E01001735,Hackney,East,12.137037037,122.3,17420
E01001736,Hackney,East,27.9733333333,184.6,21630
E01001737,Hackney,East,27.8655172414,183.8,22670
E01001738,Hackney,East,24.0857142857,193,19500
E01001739,Hackney,East,21.9318181818,171.3,23310
E01001740,Hackney,East,18.4911764706,181,11950
E01001741,Hackney,East,26.0551724138,171.5,25170
E01001742,Hackney,East,20.1228571429,144.7,18680
E01001744,Hackney,East,25.8852941176,139,18790
E01001745,Hackney,East,18.0666666667,200.4,14170
E01001746,Hackney,East,15.28,337.3,10420
E01001747,Hackney,East,25.3564102564,150.2,19900
E01001748,Hackney,East,19.05,130.4,19510
E01001749,Hackney,East,29.7583333333,161.2,21100
E01001750,Hackney,East,22.0866666667,126.1,21600
E01001751,Hackney,East,28.4761904762,100.7,30840
E01001752,Hackney,East,13.488372093,180.5,23050
E01001753,Hackney,East,18.5321428571,218.1,13050
E01001754,Hackney,East,21.3819672131,194.5,22040
E01001755,Hackney,East,15.130952381,175.6,14080
E01001756,Hackney,East,25.072,132.9,24260
E01001757,Hackney,East,15.8647058824,344.8,11660
E01001758,Hackney,East,14.1733333333,167.1,13870
E01001759,Hackney,East,18.8772727273,175,16880
E01001760,Hackney,East,17.0407407407,121.6,15110
E01001761,Hackney,East,20.9333333333,166,14850
E01001762,Hackney,East,13.8966666667,124,18570
E01001763,Hackney,East,12.335,151.2,16880
E01001764,Hackney,East,18.9777777778,160.6,16460
E01001765,Hackney,East,16.4678571429,136.6,11230
E01001767,Hackney,East,28.5875,151.4,16620
E01001768,Hackney,East,31.7444444444,179.4,20960
E01001769,Hackney,East,30.756,129.1,18900
E01001770,Hackney,East,18.9434782609,134.2,13480
E01001772,Hackney,East,18.2636363636,159.5,15910
E01001773,Hackney,East,16.1,168.1,19140
E01001774,Hackney,East,17.4206896552,116.6,18640
E01001775,Hackney,East,11.5555555556,140.1,12860
E01001776,Hackney,East,14.6689655172,141.6,13180
E01001777,Hackney,East,17.4108108108,152.7,15020
E01001779,Hackney,East,21.3428571429,175.8,20150
E01001780,Hackney,East,18.9414634146,166.4,15750
E01001781,Hackney,East,24.4214285714,110.2,11970
E01001782,Hackney,East,27.241025641,168.3,23870
E01001783,Hackney,East,22.7807692308,309,11780
E01001784,Hackney,East,17.8486486486,299.1,14430
E01001785,Hackney,East,21.5166666667,164,17260
E01001786,Hackney,East,12.14,16.1,13840
E01001787,Hackney,East,21,71.5,10010
E01001788,Hackney,East,21.4173913043,138.2,10890
E01001789,Hackney,East,19.8526315789,179.8,16900
E01001790,Hackney,East,10.0705882353,243.7,10550
E01001791,Hackney,East,21.3117647059,147.4,15010
E01001792,Hackney,East,22.9705882353,101.5,15810
E01001793,Hackney,East,26.51,105.2,17700
E01001794,Hackney,East,27,149.7,19290
E01001795,Hackney,East,19.2571428571,144.2,18320
E01001796,Hackney,East,14.1333333333,179.4,16370
E01001798,Hackney,East,18.6545454545,169.8,12370
E01001799,Hackney,East,18.4636363636,149.2,13320
E01001800,Hackney,East,15.4384615385,188.3,9350
E01001801,Hackney,East,19.0153846154,112.6,17150
E01001802,Hackney,East,22.3105263158,123.5,12170
E01001803,Hackney,East,29.2956521739,113.6,21050
E01001804,Hackney,East,17.5545454545,137.9,12080
E01001805,Hackney,East,25.6,81.8,20590
E01001806,Hackney,East,28.4121212121,47.5,18290
E01001807,Hackney,East,26.8722222222,154.1,14290
E01001808,Hackney,East,12.221875,144.7,8680
E01001809,Hackney,East,20.532,173.3,10430
E01001811,Hackney,East,22.45,177.2,10100
E01001812,Hackney,East,18.9318181818,70.7,10720
E01001813,Hackney,East,25.52,127.8,10400
E01001814,Hackney,East,12.29375,145.6,13890
E01001815,Hackney,East,22.7888888889,162.8,14710
E01001816,Hackney,East,28.512,119.2,19570
E01001819,Hackney,East,26.1533333333,116,18350
E01001820,Hackney,East,24.619047619,172.5,13530
E01001821,Hackney,East,14.7526315789,212.5,12690
E01001822,Hackney,East,18.01,212.5,9450
E01001823,Hackney,East,10.2066666667,117,9700
E01001824,Hackney,East,16.7352941176,70.3,9130
E01001825,Hackney,East,7.045,150.5,8240
E01001826,Hackney,East,8.4666666667,154.3,8950
E01001827,Hackney,East,15.3105263158,111.7,10460
E01001828,Hackney,East,17.3217391304,185,12520
E01001829,Hackney,East,32.2166666667,160.8,24550
E01001830,Hackney,East,17.8405405405,184.5,14450
E01001831,Hackney,East,17.9861111111,151.5,18340
E01001832,Hackney,East,25.5454545455,158.7,19390
E01001833,Hackney,East,22.9741935484,184.6,19090
E01001834,Hackney,East,18.5916666667,216.5,19400
E01001835,Hackney,East,27.125,170.6,23130
E01001836,Hackney,East,12.8766666667,141.6,16960
E01001837,Hackney,East,12.4869565217,133.6,25730
E01001838,Hackney,East,15.2888888889,253.4,10050
E01001839,Hackney,East,14.5344827586,205.5,18640
E01001840,Hackney,East,15.4423076923,154.3,13150
E01001841,Hackney,East,13.1,103,15830
E01001842,Hackney,East,14.7222222222,246,14830
E01001843,Hackney,East,13.6266666667,167.9,19190
E01001844,Hackney,East,17.7666666667,128.9,19800
E01001845,Hackney,East,15.4647058824,140.7,11820
E01001846,Hackney,East,9.7035714286,22.4,13210
E01001847,Hackney,East,15.14,106.9,15870
E01001848,Hackney,East,12.3814814815,109.1,15830
E01001849,Hackney,East,10.4958333333,47.7,16910
E01001850,Hackney,East,14.9904761905,254.6,10150
E01001851,Hammersmith and Fulham,West,16.2535714286,164.7,29650
E01001852,Hammersmith and Fulham,West,8.84,237.7,26020
E01001853,Hammersmith and Fulham,West,12.6571428571,186.5,27260
E01001854,Hammersmith and Fulham,West,8.3962962963,262,23300
E01001855,Hammersmith and Fulham,West,10.69,218.4,25330
E01001856,Hammersmith and Fulham,West,13.9181818182,202.5,21000
E01001857,Hammersmith and Fulham,West,12.4652173913,209.5,15350
E01001858,Hammersmith and Fulham,West,15.821875,143.7,17580
E01001859,Hammersmith and Fulham,West,11.3055555556,236.8,21910
E01001860,Hammersmith and Fulham,West,19.8827586207,204.7,14640
E01001861,Hammersmith and Fulham,West,24.76875,199.5,18240
E01001862,Hammersmith and Fulham,West,20.64375,193.4,17830
E01001863,Hammersmith and Fulham,West,22.6894736842,184.5,23030
E01001864,Hammersmith and Fulham,West,22.2266666667,212.4,20210
E01001865,Hammersmith and Fulham,West,21.2333333333,143.9,24170
E01001866,Hammersmith and Fulham,West,18.67,105.3,21540
E01001867,Hammersmith and Fulham,West,17.1636363636,154.9,20050
E01001868,Hammersmith and Fulham,West,16.6625,224.2,14750
E01001869,Hammersmith and Fulham,West,18.6178571429,57.4,28130
E01001870,Hammersmith and Fulham,West,13.0884615385,190.9,22350
E01001871,Hammersmith and Fulham,West,22.9275862069,122.4,23790
E01001872,Hammersmith and Fulham,West,19.8230769231,228.3,25100
E01001873,Hammersmith and Fulham,West,10.4625,235,19260
E01001874,Hammersmith and Fulham,West,15.5377777778,21.1,17130
E01001875,Hammersmith and Fulham,West,7.1181818182,109.8,13080
E01001876,Hammersmith and Fulham,West,9.3351351351,24.9,16650
E01001877,Hammersmith and Fulham,West,11.2596153846,10.7,15410
E01001878,Hammersmith and Fulham,West,6.3647058824,120.5,12740
E01001879,Hammersmith and Fulham,West,17.06,183.5,20010
E01001880,Hammersmith and Fulham,West,17.4575757576,118.1,22990
E01001881,Hammersmith and Fulham,West,16.2441860465,142.8,28630
E01001882,Hammersmith and Fulham,West,18.4,223.3,27620
E01001883,Hammersmith and Fulham,West,16.5111111111,112.3,19200
E01001884,Hammersmith and Fulham,West,20.9416666667,228.4,17910
E01001885,Hammersmith and Fulham,West,17.847826087,238.5,8560
E01001886,Hammersmith and Fulham,West,16.5147058824,160.9,18310
E01001887,Hammersmith and Fulham,West,12.7653846154,139.7,17000
E01001888,Hammersmith and Fulham,West,18.2636363636,165.2,25280
E01001889,Hammersmith and Fulham,West,16.1904761905,96.7,27010
E01001890,Hammersmith and Fulham,West,16.3909090909,139.1,23930
E01001891,Hammersmith and Fulham,West,13.5111111111,116.7,26660
E01001892,Hammersmith and Fulham,West,20.8777777778,192.4,17400
E01001893,Hammersmith and Fulham,West,14.0714285714,158.7,14500
E01001894,Hammersmith and Fulham,West,15.321875,84.5,17440
E01001895,Hammersmith and Fulham,West,20.5578947368,183.4,23410
E01001896,Hammersmith and Fulham,West,12.3130434783,184.3,20770
E01001897,Hammersmith and Fulham,West,22.0238095238,152,24360
E01001898,Hammersmith and Fulham,West,11.3706896552,55.6,24670
E01001899,Hammersmith and Fulham,West,16.6058823529,110.6,14770
E01001900,Hammersmith and Fulham,West,19.5225,131.1,17470
E01001901,Hammersmith and Fulham,West,17.3206896552,192.3,30200
E01001902,Hammersmith and Fulham,West,15.51875,234,24020
E01001903,Hammersmith and Fulham,West,15.5621621622,149.5,19390
E01001904,Hammersmith and Fulham,West,11.2148148148,112.5,30620
E01001905,Hammersmith and Fulham,West,17.9709677419,198.6,27880
E01001906,Hammersmith and Fulham,West,18.976,230.2,27830
E01001907,Hammersmith and Fulham,West,27.1,195.1,30250
E01001908,Hammersmith and Fulham,West,26.91,378.7,25380
E01001909,Hammersmith and Fulham,West,28.075,207.3,21910
E01001910,Hammersmith and Fulham,West,22.1722222222,188.5,24680
E01001911,Hammersmith and Fulham,West,19.4551724138,112.7,13800
E01001912,Hammersmith and Fulham,West,17.3043478261,168.4,13560
E01001913,Hammersmith and Fulham,West,24.5925,141.9,33520
E01001914,Hammersmith and Fulham,West,23.5954545455,256.4,22710
E01001915,Hammersmith and Fulham,West,25.2764705882,35,25890
E01001916,Hammersmith and Fulham,West,17.6,38.8,29800
E01001917,Hammersmith and Fulham,West,12.456,134.1,22360
E01001918,Hammersmith and Fulham,West,17.3368421053,145.4,24850
E01001919,Hammersmith and Fulham,West,26.2935483871,113.9,26910
E01001920,Hammersmith and Fulham,West,13.2085106383,91.8,18690
E01001921,Hammersmith and Fulham,West,22.7275,156.4,27310
E01001922,Hammersmith and Fulham,West,28.0782608696,84.1,29670
E01001923,Hammersmith and Fulham,West,18.275,130.8,23660
E01001924,Hammersmith and Fulham,West,27.6884615385,162.4,31820
E01001925,Hammersmith and Fulham,West,24.708,114.7,30160
E01001926,Hammersmith and Fulham,West,27.85,160.7,31580
E01001927,Hammersmith and Fulham,West,30.1272727273,75,27460
E01001928,Hammersmith and Fulham,West,13.9074074074,92,21080
E01001929,Hammersmith and Fulham,West,16.8260869565,147.7,29010
E01001930,Hammersmith and Fulham,West,16.6055555556,72.9,21950
E01001931,Hammersmith and Fulham,West,16.09,220,24970
E01001932,Hammersmith and Fulham,West,16.8935483871,90.5,23270
E01001933,Hammersmith and Fulham,West,18.3976744186,72.8,24540
E01001934,Hammersmith and Fulham,West,17.2130434783,89.1,16400
E01001935,Hammersmith and Fulham,West,17.0848484848,190.8,24910
E01001937,Hammersmith and Fulham,West,18.5055555556,93.9,28550
E01001938,Hammersmith and Fulham,West,14.8041666667,145.9,19700
E01001939,Hammersmith and Fulham,West,11.1884615385,71.4,20450
E01001940,Hammersmith and Fulham,West,19.0727272727,197.7,16370
E01001941,Hammersmith and Fulham,West,15.3484848485,116,22840
E01001942,Hammersmith and Fulham,West,24.1363636364,201.2,19540
E01001943,Hammersmith and Fulham,West,15.4386363636,43.9,18200
E01001944,Hammersmith and Fulham,West,8.5578947368,260.6,11320
E01001945,Hammersmith and Fulham,West,19.3818181818,152.1,20580
E01001946,Hammersmith and Fulham,West,23.2954545455,132.2,18620
E01001947,Hammersmith and Fulham,West,16.73125,262.8,12440
E01001948,Hammersmith and Fulham,West,20.0615384615,175,30280
E01001949,Hammersmith and Fulham,West,20.8444444444,192.4,33800
E01001950,Hammersmith and Fulham,West,18.903030303,148.1,33400
E01001951,Hammersmith and Fulham,West,22.0485714286,156.7,25000
E01001952,Hammersmith and Fulham,West,17.0204545455,167.5,26060
E01001953,Hammersmith and Fulham,West,17.0709677419,148,18910
E01001954,Hammersmith and Fulham,West,23.9,173.9,19140
E01001955,Hammersmith and Fulham,West,20.9636363636,82.6,16730
E01001956,Hammersmith and Fulham,West,24.4913043478,118.6,16520
E01001957,Hammersmith and Fulham,West,14.0388888889,222.3,9050
E01001958,Hammersmith and Fulham,West,14.6933333333,368.1,8950
E01001959,Hammersmith and Fulham,West,19.7482758621,89.2,14180
E01001960,Hammersmith and Fulham,West,25.6105263158,233,21870
E01001961,Hammersmith and Fulham,West,15.74,221.2,9700
E01001962,Haringey,North,27.35,34.2,21200
E01001963,Haringey,North,32.8892857143,35.6,25480
E01001964,Haringey,North,29.9736842105,25.1,22470
E01001965,Haringey,North,31.5625,131.7,26880
E01001966,Haringey,North,30.5,29.3,27490
E01001967,Haringey,North,37.9363636364,94.2,27400
E01001968,Haringey,North,34.2523809524,129.9,25500
E01001969,Haringey,North,12.4705882353,131.1,16320
E01001970,Haringey,North,19.2175,93.7,13790
E01001971,Haringey,North,14.9264705882,158.6,10350
E01001972,Haringey,North,17.1916666667,80.3,15700
E01001973,Haringey,North,24.1290909091,56.3,18950
E01001974,Haringey,North,21.2413793103,124.8,18220
E01001975,Haringey,North,12.5923076923,146.9,18730
E01001976,Haringey,North,24.6142857143,157.4,11820
E01001977,Haringey,North,22.8,174.4,11820
E01001978,Haringey,North,22.4347826087,144.1,10920
E01001979,Haringey,North,19.423255814,112.3,11420
E01001980,Haringey,North,25.724,179.2,13560
E01001981,Haringey,North,29.4434782609,181,13650
E01001982,Haringey,North,26.019047619,174.6,13520
E01001983,Haringey,North,27.1476190476,165.5,14500
E01001984,Haringey,North,24.2581395349,79.8,23750
E01001985,Haringey,North,37.0733333333,89.8,30500
E01001986,Haringey,North,34.0903225806,121.2,25280
E01001987,Haringey,North,42.4138888889,60.5,32150
E01001988,Haringey,North,32.3066666667,102.2,24350
E01001989,Haringey,North,34.6121212121,60.1,27490
E01001990,Haringey,North,22.8142857143,140.6,25340
E01001991,Haringey,North,22.8333333333,135.1,23480
E01001992,Haringey,North,23.5382978723,42.7,26250
E01001993,Haringey,North,28.4666666667,61.2,28600
E01001994,Haringey,North,32.9771428571,52.5,26220
E01001995,Haringey,North,25.8027777778,57.7,18120
E01001996,Haringey,North,29.6615384615,66.5,24870
E01001997,Haringey,North,30.4705882353,82.8,24220
E01001998,Haringey,North,34.2260869565,132.5,20680
E01001999,Haringey,North,20.6735294118,136.7,17820
E01002000,Haringey,North,35.725,104.9,21650
E01002001,Haringey,North,26.4304347826,156.3,21240
E01002002,Haringey,North,24.7866666667,27.7,18980
E01002003,Haringey,North,22,97.4,12190
E01002004,Haringey,North,37.1647058824,159.1,19360
E01002005,Haringey,North,25.8631578947,179.2,28340
E01002006,Haringey,North,32,145.4,28560
E01002007,Haringey,North,21.2833333333,99.5,25670
E01002008,Haringey,North,29.8755102041,24.4,30380
E01002009,Haringey,North,28.043902439,72.5,29960
E01002010,Haringey,North,28.5113636364,27.8,22440
E01002011,Haringey,North,27.5564102564,26.5,26220
E01002013,Haringey,North,18.61,115.9,25900
E01002014,Haringey,North,21.3541666667,101.3,22200
E01002015,Haringey,North,25.044,122.4,18340
E01002016,Haringey,North,28.284,115.9,19840
E01002017,Haringey,North,28.9074074074,132.2,24710
E01002018,Haringey,North,14.2954545455,116.9,19880
E01002019,Haringey,North,33.5958333333,52,28630
E01002020,Haringey,North,27.2916666667,53.4,22200
E01002021,Haringey,North,24.2913043478,79.8,27210
E01002022,Haringey,North,24.4,94.1,26770
E01002023,Haringey,North,36.05,90.3,25530
E01002024,Haringey,North,34.1481481481,85.2,25860
E01002025,Haringey,North,35.4652173913,43,30620
E01002026,Haringey,North,20.1925925926,137.7,10200
E01002027,Haringey,North,25.34375,139.3,14950
E01002028,Haringey,North,31.0411764706,147.4,16070
E01002029,Haringey,North,17.188372093,73.3,13200
E01002030,Haringey,North,26.2714285714,58.9,16940
E01002031,Haringey,North,28.3071428571,137.6,15110
E01002032,Haringey,North,30,172.2,12150
E01002033,Haringey,North,26.1517241379,155.6,12910
E01002034,Haringey,North,12.75,65.8,8120
E01002036,Haringey,North,23,94.4,9890
E01002037,Haringey,North,12.8607843137,23,9150
E01002038,Haringey,North,21.3965517241,119.1,9990
E01002039,Haringey,North,18.895,213.2,8020
E01002040,Haringey,North,20.1392857143,139.2,11070
E01002041,Haringey,North,20.7448275862,148.3,10810
E01002042,Haringey,North,33.2666666667,60.4,17310
E01002043,Haringey,North,27.2565217391,185.5,15430
E01002044,Haringey,North,33.1166666667,193.2,16000
E01002045,Haringey,North,21.2484848485,157.9,12180
E01002046,Haringey,North,24.4964285714,101.8,11980
E01002047,Haringey,North,33.4142857143,164.4,16100
E01002048,Haringey,North,23.55,159.9,16340
E01002049,Haringey,North,26.7043478261,150.6,13370
E01002050,Haringey,North,7.6045454545,174,9350
E01002051,Haringey,North,13.4185185185,137.4,10030
E01002052,Haringey,North,9.9814814815,94.4,9520
E01002053,Haringey,North,19.9791666667,121.9,12090
E01002054,Haringey,North,25.6181818182,208.9,8550
E01002055,Haringey,North,12.4714285714,173.4,9660
E01002056,Haringey,North,25.5166666667,92.6,13210
E01002057,Haringey,North,24.6416666667,99.7,14700
E01002058,Haringey,North,25.5111111111,109.4,16480
E01002059,Haringey,North,30.024,71.2,22620
E01002060,Haringey,North,34.2136363636,140.2,27410
E01002061,Haringey,North,36.7612903226,100.8,27390
E01002062,Haringey,North,28.753125,94.4,25760
E01002063,Haringey,North,24.476,112.5,21820
E01002064,Haringey,North,26.8516129032,162.3,18400
E01002065,Haringey,North,28.8727272727,124.2,21190
E01002066,Haringey,North,16.4147058824,93.6,10550
E01002067,Haringey,North,28.19375,117.2,11540
E01002068,Haringey,North,22.9171428571,61.3,12400
E01002069,Haringey,North,21.778125,121.3,11720
E01002070,Haringey,North,24.8933333333,126,16230
E01002071,Haringey,North,20.0148148148,149.8,10010
E01002072,Haringey,North,14.6466666667,102.8,11760
E01002073,Haringey,North,26.584,158.8,11900
