id,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,property_type,accommodates,bathrooms,bedrooms,beds,square_feet,cleaning_fee,review_scores_rating,review_scores_location
8328042,Huge Room in a Rowhome with Balcony,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9344282387,-77.0279453992,Private room,59,1,3,2015-09-28,3,363,Apartment,2,1,1,1,NA,,80,10
2464607,Private room with shared bathroom,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9212844643,-77.0315829947,Private room,75,1,5,2014-07-20,0.27,301,Apartment,1,1,1,2,NA,,100,10
5865318,Lovely 2BR in Fun U Street Area,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9222868148,-77.0324764987,Entire home/apt,165,2,2,2015-04-23,0.34,41,Apartment,4,1,2,2,NA,$60.00,90,10
2153587,Affordable 2Bdrm Walkable Location,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9313144848,-77.0267400988,Entire home/apt,138,2,68,2015-09-15,3.94,341,Apartment,6,1,2,3,NA,$40.00,94,10
2645340,Private Rm in Pleasant Plns Twnhse ,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9284132143,-77.0222892868,Private room,68,1,20,2015-09-09,2.74,333,House,2,1,1,2,NA,$10.00,84,9
3186655,Fantastic room in Victorian house,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9290006012,-77.0211581825,Private room,95,2,6,2015-09-11,0.37,273,House,2,1,1,1,NA,,90,9
6447093,Lovely Apartment in Mount Pleasant,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9316389028,-77.0395796592,Entire home/apt,114,4,2,2015-08-25,1.11,112,Apartment,4,2,2,2,NA,,100,9
7048847,New Basement Apt Columbia Heights,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9296613717,-77.0273296929,Entire home/apt,115,2,2,2015-09-07,0.66,70,Apartment,3,1,1,2,NA,$25.00,100,10
6089682,Spacious 1br in Columbia Heights,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9227289602,-77.03341976,Entire home/apt,90,1,1,2015-09-21,1,348,Apartment,3,1,1,1,NA,$25.00,100,10
7982044,1 bdr apartment on Columbia Heights,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9243750411,-77.034502376,Entire home/apt,90,2,0,,NA,17,Apartment,4,1,1,2,NA,$75.00,NA,NA
4066282,Cheerful English Basement w Garden,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9296259923,-77.0411916704,Entire home/apt,150,2,22,2015-08-08,1.84,347,Other,4,1,1,2,NA,$50.00,88,10
1183276,Private Bedroom in Columbia Heights,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.928311571,-77.0244346675,Private room,90,1,98,2015-09-19,3.45,80,House,2,1,1,1,NA,$15.00,99,9
3157261,Cozy 1Bdrm Apt!,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9233244928,-77.0318697506,Entire home/apt,120,2,15,2015-08-02,0.92,29,Apartment,2,1,1,1,NA,$25.00,100,9
598629,Bedroom w balcony in hip DC nbrhood,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9326081582,-77.0266898799,Private room,85,2,3,2013-05-25,0.09,61,House,2,1.5,1,1,NA,,96,10
8342535,Basement Apt. in Columbia Heights,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9330286742,-77.026140508,Private room,30,2,0,,NA,15,Apartment,2,1,1,1,NA,$30.00,NA,NA
4738092,Studio in Columbia Hts/Mt Pleasant,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9276485084,-77.0356756585,Entire home/apt,95,1,5,2015-07-20,0.54,118,Apartment,2,1,0,2,NA,$25.00,96,9
5775881,Private Room in the heart of DC!,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9336223741,-77.0308234238,Private room,60,1,5,2015-08-19,1.33,0,Apartment,2,1,1,1,NA,$35.00,92,9
5049624,Modern 1 BR in Columbia Heights,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9339402151,-77.0331232088,Entire home/apt,85,3,1,2015-10-01,1,185,Apartment,2,1,1,2,NA,$75.00,100,10
7916840,Cozy bed in Columbia Heights!,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9317497714,-77.029521177,Shared room,50,1,8,2015-10-01,6.86,344,Apartment,2,1,1,1,NA,,97,10
5614895,Cozy modern studio,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9221870185,-77.0324752322,Entire home/apt,120,1,8,2015-05-30,1.27,248,Apartment,2,1,0,1,NA,,95,10
3757962,Penthouse w Balcony - Great locale!,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9316807142,-77.0447393284,Entire home/apt,140,2,7,2015-08-07,0.5,268,Apartment,3,2,2,1,NA,$75.00,94,10
1510726,2 BR Apartment in Columbia Heights!,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9337648216,-77.0314884681,Entire home/apt,299,2,5,2015-04-13,0.2,365,Apartment,4,1,2,1,NA,,96,10
7744854,Tranquil Columbia Heights Apartment,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.925691647,-77.0326158224,Entire home/apt,85,1,2,2015-10-01,2,310,Apartment,3,1,1,1,NA,$30.00,90,9
2092403,Luxury. Modern. Art Deco. Parking,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9275721925,-77.0336035508,Entire home/apt,175,1,62,2015-09-29,3,343,Apartment,6,2,2,3,NA,$65.00,88,9
8424836,Dazzling Lower Level-Sleeps 6,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9313833899,-77.0304885948,Entire home/apt,165,3,0,,NA,330,Apartment,6,1,2,2,NA,$135.00,NA,NA
2215303,1 Block to Metro in Fun Group House,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9279828346,-77.0309057657,Private room,54,1,53,2015-09-21,3.05,28,House,4,1,1,2,NA,$9.00,89,10
6300619,❤ Retreat in Heart of DC ❤,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.925077666,-77.0264363795,Private room,49,2,23,2015-09-23,4.93,259,House,2,1,1,1,NA,$29.00,97,9
4129767,Meridian Park View Apt.,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9232147675,-77.0361738563,Entire home/apt,129,2,16,2015-09-25,1.35,5,Apartment,4,1,1,2,NA,$30.00,98,10
1123343,Peaceful Mount Pleasant Studio,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9314964477,-77.0408949185,Entire home/apt,110,3,34,2015-05-25,1.16,274,Apartment,3,1,1,1,NA,$40.00,93,10
3991069,"Apartment (breakfast, parking)","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9297509771,-77.025770348,Entire home/apt,150,4,3,2015-04-12,0.28,272,Apartment,4,1,1,2,NA,$75.00,87,9
722114,Cool Columbia Heights Garden Apt.,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.925255288,-77.027582608,Entire home/apt,119,1,161,2015-09-28,4.46,322,Apartment,6,1,0,1,NA,$35.00,94,9
4137248,Small Clean Room - Gay Friendly,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9309146829,-77.0364035394,Private room,55,1,8,2015-10-02,0.64,147,Apartment,2,1,1,1,NA,,95,10
3827715,Urban Treehouse,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9286048728,-77.0292342495,Entire home/apt,168,3,31,2015-09-15,2.43,285,Apartment,4,1,1,2,NA,$25.00,97,9
7292943,Room w/ balcony in Columbia Heights,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9316846682,-77.036069765,Private room,55,5,0,,NA,56,House,1,1,1,1,NA,,NA,NA
6870703,Private Room in DC Row House!,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9264766615,-77.0293561881,Private room,90,1,6,2015-09-30,4.19,67,Apartment,2,1,1,1,NA,,100,10
512086,Great Apt. Amazing Location 15th!,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9235556228,-77.035923557,Entire home/apt,105,1,28,2015-09-27,0.76,298,Apartment,2,1,0,1,NA,$60.00,93,9
5902707,"Charming Basement Apartment in DC
","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9331473523,-77.0308220854,Entire home/apt,109,1,2,2015-05-26,0.36,348,Apartment,2,1,1,1,NA,,100,9
3563677,Spacious one Bdrm apt in Victorian,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9337300009,-77.0304166129,Entire home/apt,85,1,9,2015-08-26,0.76,340,House,2,1,1,1,NA,$50.00,96,9
6220027,Charming One Bedroom in Col. Hts,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9276109635,-77.0272480455,Entire home/apt,120,1,1,2015-05-19,0.22,280,Apartment,3,1,1,1,NA,,100,10
2318183,Columbia Heights-Noel's Place,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9336799261,-77.0321622131,Entire home/apt,104,2,19,2015-08-13,1.38,327,House,2,1,1,1,NA,$45.00,97,9
723716,Basement apartment for rent in Mt P,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9356914059,-77.0423519157,Entire home/apt,90,2,5,2015-09-28,1.65,223,Apartment,2,1,0,1,NA,$20.00,92,10
2575129,"New, Urban Getaway Steps from Metro","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9353991304,-77.0240325848,Entire home/apt,97,1,0,,NA,303,Apartment,2,1,1,1,NA,$120.00,NA,NA
8383325,Artists Loft w/ Prvt Bath in CoHi,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9312153847,-77.0230823951,Private room,130,1,0,,NA,365,Apartment,1,1,1,1,NA,,NA,NA
3311417,"Private loft, bath Columbia Heights","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.930955788,-77.0282757614,Private room,100,1,1,2015-09-25,1,29,Apartment,2,2.5,1,1,NA,,80,8
7351020,Cozy and spacious home near metro!,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.936451303,-77.0203773447,Entire home/apt,85,1,0,,NA,356,House,3,1,1,2,NA,$25.00,NA,NA
7784761,Smart House in heart of DC! ✌,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9273492789,-77.0377909338,Entire home/apt,89,4,1,2015-09-13,1,15,Apartment,2,1,1,1,NA,$40.00,100,10
3230027,A pleasant stay in Pleasant Plains,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9275825913,-77.0247243625,Entire home/apt,129,3,49,2015-09-08,3.22,5,Apartment,4,1,2,2,NA,,95,9
7547263,"Urban Room in NW DC, Parkview","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9320995978,-77.0255642294,Private room,90,1,0,,NA,89,Apartment,2,1,1,1,NA,$15.00,NA,NA
936467,Comfy Room in Columbia Heights,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9310470603,-77.0247406726,Private room,67,5,22,2015-08-23,0.69,313,House,1,1.5,1,1,NA,$25.00,95,9
5909022,Guest room with movie room suite,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.934013339,-77.0443033838,Private room,89,1,40,2015-09-23,7.1,342,House,3,1.5,1,2,NA,$20.00,98,10
5974591,"Cozy, quiet 1 bedrm for two people","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9287104294,-77.0278008984,Private room,63,1,13,2015-09-17,3.75,335,Apartment,2,1,1,2,NA,,78,9
6261332,"""Hideaway"" Private Apt near metro","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9345643736,-77.0227838576,Entire home/apt,65,2,13,2015-09-29,3.58,189,Apartment,2,1,0,1,NA,$12.00,95,9
8350826,767 Kenyon St NW - 3BDR - 2BTH,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9297716133,-77.0269076439,Entire home/apt,120,1,0,,NA,1,House,3,2,3,2,NA,,NA,NA
3192,Furnished 2BR/2BA apt in Col Hghts,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9316091195,-77.0234384643,Entire home/apt,85,7,6,2014-10-22,0.26,365,Apartment,4,2,2,2,NA,,83,7
3026050,Bright Studio w/Metro/Bus Access,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9317062985,-77.0375381081,Entire home/apt,99,2,31,2015-09-26,2.41,209,Apartment,2,1,0,1,NA,$25.00,96,9
5969134,Red-door Rowhouse,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9282147072,-77.0396286759,Entire home/apt,250,5,0,,NA,149,House,4,1,3,3,NA,$100.00,NA,NA
3681488,House on the Hill - Fairmont,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9273638308,-77.0266006984,Entire home/apt,425,3,3,2015-04-12,0.25,362,Bed & Breakfast,8,1.5,3,5,NA,$200.00,93,7
6040810,Studio Apt in Columbia Heights,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9288514099,-77.0274853435,Entire home/apt,65,2,1,2015-05-19,0.22,363,Apartment,3,1,0,1,NA,$25.00,NA,NA
4082293,❤ Solace in Heart of DC ❤ ,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9218133982,-77.0247221603,Private room,59,2,92,2015-09-23,7.23,237,House,2,1,1,1,NA,$29.00,94,9
7760576,DC Row House Experience,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9275281797,-77.0295118264,Entire home/apt,175,3,0,,NA,25,Apartment,4,2,2,2,NA,$125.00,NA,NA
8153813,Private Rm Near Metro Shared Bath,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9316777891,-77.0275243576,Private room,49,4,0,,NA,365,Apartment,1,1,1,1,NA,,NA,NA
7867265,Luxury 1BD Apartment - Metro,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.928008021,-77.032642721,Entire home/apt,69,1,6,2015-09-22,5.45,272,Apartment,2,1,1,1,NA,$40.00,97,10
4508561,"Lovely 1BR, excellent location","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9332626958,-77.0307344555,Entire home/apt,171,3,0,,NA,358,Apartment,3,1,1,1,NA,$80.00,NA,NA
7621562,NEW LUXURY  2BR /2 level/2.5 Bath,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9341852543,-77.0271727614,Entire home/apt,209,2,10,2015-09-27,4.76,330,Condominium,7,2.5,2,4,NA,$120.00,98,9
7245202,Fabulous Meridian Hill Park Studio,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9225726348,-77.0359850661,Entire home/apt,70,1,0,,NA,18,Apartment,2,1,0,1,NA,,NA,NA
4157327,Charming Columbia Heights Rowhouse,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9315246979,-77.0201663303,Entire home/apt,94,1,0,,NA,171,House,2,1,1,1,NA,,NA,NA
4370337,Great room on the outskirts of DC,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9325319621,-77.0265132778,Shared room,25,1,1,2014-11-02,0.09,322,House,1,1,1,1,NA,,100,10
1045438,Room in Charming Mount Pleasant!,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9365784872,-77.0365943413,Private room,60,1,12,2015-04-19,0.41,260,House,2,1,1,1,NA,$10.00,90,9
7302614,"Modern, cozy condo; lovely location","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9207501201,-77.0326884456,Entire home/apt,149,1,5,2015-09-21,1.97,38,Apartment,4,1,1,1,NA,$45.00,100,9
6401526,Top Floor Loft with Roof Terrace,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9319152662,-77.0253373789,Entire home/apt,136,7,1,2015-07-05,0.33,110,Loft,5,2,1,1,NA,,80,8
5819907,Private studio Historic Mt Pleasant,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9335131376,-77.0463644881,Entire home/apt,90,1,9,2015-09-17,2.16,237,Apartment,2,1,0,1,NA,$30.00,98,10
5844497,1BD Offers Proximity and Privacy,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9327071821,-77.0202559347,Entire home/apt,95,1,13,2015-10-02,2.23,348,Apartment,2,1,1,1,NA,$40.00,95,9
8482324,"Big, Sunny Apt in Adams Morgan","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9269164616,-77.0366544443,Entire home/apt,750,2,0,,NA,0,Apartment,7,2,3,3,NA,,NA,NA
4517403,Luxury 1-bed/1-bath in Columbia Hts,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9321261978,-77.0336429338,Entire home/apt,95,2,10,2015-09-19,0.97,0,Apartment,2,1,1,1,NA,,92,9
6950559,Great apt near Zoo/Columbia Heights,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9278083154,-77.0417632358,Entire home/apt,80,2,2,2015-08-10,0.82,9,Apartment,4,1,1,2,NA,$20.00,100,10
4710533,Spacious 1BD in hot neighborhood,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9243933846,-77.0299242349,Entire home/apt,101,5,4,2015-09-12,0.91,23,Apartment,2,1,1,2,NA,$25.00,100,10
5800846,Columbia Heights,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.924530456,-77.0281208128,Entire home/apt,90,2,12,2015-09-28,2.18,82,Apartment,2,1,1,1,NA,,88,9
451854,Living Room/1BR condo,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9308751746,-77.027755617,Shared room,40,2,105,2015-09-29,2.53,345,Apartment,1,1,1,1,NA,,92,9
4468461,Beautiful 2BR on 16th,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.927224153,-77.0360138366,Entire home/apt,124,3,11,2015-09-19,1.07,154,Apartment,4,1,2,2,NA,$30.00,100,10
8130859,Spare Bedroom - Columbia Heights,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.925484661,-77.0296445763,Private room,75,1,7,2015-09-15,7,80,Apartment,2,1,1,1,NA,$20.00,97,10
4296274,800 Sq Ft & Close to Down Town ,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9282554962,-77.0343967165,Private room,70,1,33,2015-09-21,2.83,361,Apartment,2,1,1,1,NA,,95,9
3095149,AWESOME room in Columbia Heights,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9318755576,-77.0260055638,Private room,85,2,13,2015-07-18,0.81,351,Apartment,2,1,1,1,NA,$65.00,95,10
7871516,Private Bedroom in the HEART of DC!,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.928780153,-77.0345309635,Private room,70,1,1,2015-09-16,1,362,Apartment,2,2,1,1,NA,,100,10
4532829,Clean Studio Convenient Location!,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9277941766,-77.0375787993,Entire home/apt,109,3,25,2015-09-25,2.38,309,Apartment,2,1,1,1,NA,$25.00,98,10
6896225,awesome one bedroom right on 16th,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9314960773,-77.0378464356,Entire home/apt,98,1,1,2015-08-10,0.55,80,Apartment,3,1,1,2,NA,$100.00,60,10
147559,Beautiful Furnished Brand New Condo,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9342327773,-77.0301387594,Entire home/apt,280,2,1,2015-08-16,0.61,76,Apartment,5,2.5,2,3,1700,$100.00,100,10
1048696,Comfy 1Bed/1Bath in Meridian Hill,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9216364715,-77.0347949439,Entire home/apt,80,3,2,2014-10-21,0.17,153,Apartment,2,1,1,1,NA,$70.00,100,10
7413888,Cozy room with parking,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9335580933,-77.0260527188,Private room,65,1,1,2015-07-29,0.45,50,House,2,1,1,1,NA,,80,10
669077,"Tranquility & Convenience in DC, 1","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9367409282,-77.0199474518,Private room,65,2,113,2015-09-28,3.04,310,House,2,1,1,1,NA,,92,9
882720,Entire 1 Bedroom Apartment,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9243966894,-77.0347500124,Entire home/apt,152,2,12,2015-09-30,0.39,26,Apartment,2,1,1,1,NA,,93,9
3455033,Lovely Condo Minutes From Metro,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9308687076,-77.0306733724,Entire home/apt,125,7,0,,NA,336,Apartment,2,1.5,2,1,NA,$100.00,NA,NA
2201654,Fun Mt. Pleasant Studio near Zoo!,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9304934754,-77.042789827,Entire home/apt,94,1,51,2015-09-28,6.3,316,Apartment,4,1,0,2,NA,$30.00,95,10
1284169,"Bright and Beautiful, Walk to Metro","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9277049727,-77.0312213057,Entire home/apt,135,2,64,2015-09-30,2.34,276,Apartment,4,1,1,2,NA,$75.00,97,9
2333211,"Superconvenient, Hip Neighborhood","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9265187863,-77.0286010579,Entire home/apt,220,2,4,2015-04-27,0.21,286,Apartment,4,1,2,3,NA,$100.00,95,9
3082650,Stay in the hippest part of DC!,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9213436432,-77.0292416671,Private room,125,1,22,2015-06-02,1.34,301,Apartment,2,1,1,1,NA,,98,10
5774184,Beautiful studio apartment,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9313432713,-77.0358408054,Entire home/apt,125,3,15,2015-10-01,3.72,330,Apartment,3,1,0,2,NA,$60.00,99,10
4774826,Renovated Studio 1 block from metro,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9299920515,-77.0349311052,Entire home/apt,135,3,13,2015-08-16,1.32,298,Apartment,2,1,0,1,NA,$20.00,97,9
957387,"Awesome studio, Columbia Heights","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9343643054,-77.0399209975,Entire home/apt,143,1,32,2015-06-29,1.01,335,Apartment,4,1,1,2,NA,$55.00,94,9
2643773,Private Suite in an upscale house,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9292122304,-77.0408686911,Private room,149,4,8,2015-05-16,0.48,365,House,2,1,1,1,NA,,100,10
1225896,Gorgeous 1 bedroom Apt for Rent ,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9312845571,-77.0336483044,Entire home/apt,100,1,9,2015-06-19,0.34,7,Apartment,2,1,1,1,NA,$50.00,100,10
7459476,Newly Renovated ColHeights Condo!,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9319105406,-77.0347231911,Entire home/apt,115,1,3,2015-09-26,3,301,Condominium,2,1,1,2,NA,$50.00,60,10
5558709,Cheery Studio in Mount Pleasant,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9326876245,-77.0384388482,Entire home/apt,100,1,0,,NA,182,Apartment,2,1,0,1,NA,,NA,NA
4610513,Lovely studio - great location,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9336561423,-77.0306006792,Entire home/apt,148,3,0,,NA,365,Apartment,2,1,0,1,NA,$60.00,NA,NA
1268184,Comfortable Studio in Adams Morgan,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9269887774,-77.0372366299,Entire home/apt,90,1,4,2014-09-01,0.16,49,Apartment,2,1,1,1,NA,,95,10
