GEOID10,Category
6075047600,Street and Sidewalk Cleaning
6075032601,Abandoned Vehicle
6075032601,Damaged Property
6075032601,Damaged Property
6075032801,Street and Sidewalk Cleaning
6075032801,Streetlights
6075032801,MUNI Feedback
6075032801,Street and Sidewalk Cleaning
6075032801,Street and Sidewalk Cleaning
6075032801,Damaged Property
6075032801,Damaged Property
6075032801,Tree Maintenance
6075033201,Street Defects
6075032601,Street and Sidewalk Cleaning
6075033201,Sidewalk or Curb
6075032802,Abandoned Vehicle
6075032802,Abandoned Vehicle
6075033201,Street Defects
6075033201,Street Defects
6075032802,Street and Sidewalk Cleaning
6075032601,Street and Sidewalk Cleaning
6075047701,Street and Sidewalk Cleaning
6075047701,Street and Sidewalk Cleaning
6075047701,Graffiti Public Property
6075047701,Street Defects
6075047701,MUNI Feedback
6075047701,Street and Sidewalk Cleaning
6075047701,Damaged Property
6075047701,Street and Sidewalk Cleaning
6075047701,MUNI Feedback
6075047701,Graffiti Public Property
6075047701,Graffiti Public Property
6075042601,Sidewalk or Curb
6075032802,Damaged Property
6075032802,Damaged Property
6075980300,Street and Sidewalk Cleaning
6075980300,Street and Sidewalk Cleaning
6075042601,Street and Sidewalk Cleaning
6075032602,Sewer Issues
6075033100,General Requests
6075032602,Abandoned Vehicle
6075033100,Graffiti Public Property
6075032602,Street Defects
6075047701,Street and Sidewalk Cleaning
6075032802,Street and Sidewalk Cleaning
6075980300,Street Defects
6075980300,Graffiti Public Property
6075980300,Streetlights
6075980300,Street Defects
6075980300,Street Defects
6075980300,Rec and Park Requests
6075032601,Abandoned Vehicle
6075042601,Street and Sidewalk Cleaning
6075042601,Streetlights
6075042601,General Requests
6075042601,Street and Sidewalk Cleaning
6075042601,Street and Sidewalk Cleaning
6075042601,Street and Sidewalk Cleaning
6075042601,Street and Sidewalk Cleaning
6075033000,General Requests
6075032601,Street and Sidewalk Cleaning
6075032601,Streetlights
6075032601,Illegal Postings
6075032802,Street and Sidewalk Cleaning
6075032601,Sidewalk or Curb
6075047701,Street and Sidewalk Cleaning
6075047701,Street and Sidewalk Cleaning
6075047701,Litter Receptacles
6075042601,Street and Sidewalk Cleaning
6075042601,Street and Sidewalk Cleaning
6075032601,Abandoned Vehicle
6075047701,Sewer Issues
6075033000,General Requests
6075033000,General Requests
6075060400,Tree Maintenance
6075042601,Sidewalk or Curb
6075042601,Street Defects
6075032802,Abandoned Vehicle
6075032802,Abandoned Vehicle
6075032601,Noise Report
6075033000,Abandoned Vehicle
6075042601,Street and Sidewalk Cleaning
6075033000,Abandoned Vehicle
6075042601,Streetlights
6075042601,General Requests
6075032602,Abandoned Vehicle
6075032602,Abandoned Vehicle
6075032802,Street and Sidewalk Cleaning
6075032802,Abandoned Vehicle
6075033000,Street and Sidewalk Cleaning
6075033000,Street and Sidewalk Cleaning
6075032802,General Requests
6075032601,Street Defects
6075032601,Tree Maintenance
6075032802,Abandoned Vehicle
6075033204,Street Defects
6075033204,Street Defects
6075033204,Street Defects
6075033204,Street Defects
6075033204,Street Defects
6075033204,Graffiti Public Property
6075033201,Street Defects
6075042601,Street and Sidewalk Cleaning
6075042601,Street and Sidewalk Cleaning
6075047702,Abandoned Vehicle
6075042601,Abandoned Vehicle
6075042601,Abandoned Vehicle
6075042601,Street and Sidewalk Cleaning
6075042601,Abandoned Vehicle
6075042601,Street and Sidewalk Cleaning
6075032602,Sidewalk or Curb
6075042601,Street Defects
6075032602,Abandoned Vehicle
6075032602,Abandoned Vehicle
6075032602,Abandoned Vehicle
6075047702,Street and Sidewalk Cleaning
6075047702,Street and Sidewalk Cleaning
6075033204,Noise Report
6075042601,Abandoned Vehicle
6075033000,Streetlights
6075033000,Street Defects
6075032802,Street and Sidewalk Cleaning
6075032802,Abandoned Vehicle
6075032601,General Requests
6075033000,Tree Maintenance
6075032802,Street and Sidewalk Cleaning
6075042601,Street and Sidewalk Cleaning
6075980300,Sewer Issues
6075980300,Streetlights
6075032802,Street and Sidewalk Cleaning
6075032601,Abandoned Vehicle
6075032602,Street and Sidewalk Cleaning
6075032602,MUNI Feedback
6075032602,Abandoned Vehicle
6075032602,Street Defects
6075032802,Abandoned Vehicle
6075032602,Abandoned Vehicle
6075032602,Abandoned Vehicle
6075042601,Sign Repair
6075047701,Street and Sidewalk Cleaning
6075033000,Abandoned Vehicle
6075033100,Rec and Park Requests
6075047702,Streetlights
6075047702,Streetlights
6075032801,Street and Sidewalk Cleaning
6075032801,Street and Sidewalk Cleaning
6075032801,Rec and Park Requests
6075032801,Rec and Park Requests
6075032801,Rec and Park Requests
6075032801,Rec and Park Requests
6075032801,Rec and Park Requests
6075032801,Rec and Park Requests
6075032801,Rec and Park Requests
6075032801,Rec and Park Requests
6075032801,Rec and Park Requests
6075047701,Street and Sidewalk Cleaning
6075033000,Abandoned Vehicle
6075042601,Sidewalk or Curb
6075042601,Sidewalk or Curb
6075032601,Abandoned Vehicle
6075032601,Abandoned Vehicle
6075032602,Abandoned Vehicle
6075032601,Street and Sidewalk Cleaning
6075032601,Graffiti Public Property
6075032601,General Requests
6075047701,Litter Receptacles
6075033000,General Requests
6075033204,Street Defects
6075047702,Illegal Postings
6075047702,Sign Repair
6075047702,Street and Sidewalk Cleaning
6075047702,Street and Sidewalk Cleaning
6075047702,Street and Sidewalk Cleaning
6075047702,MUNI Feedback
6075047702,Street and Sidewalk Cleaning
6075032601,MUNI Feedback
6075032601,MUNI Feedback
6075032601,MUNI Feedback
6075032601,MUNI Feedback
6075042601,Sewer Issues
6075042601,Graffiti Public Property
6075032801,Sign Repair
6075032601,Sewer Issues
6075047702,Street and Sidewalk Cleaning
6075047701,Damaged Property
6075032802,Litter Receptacles
6075033000,Abandoned Vehicle
6075047701,Street and Sidewalk Cleaning
6075047701,Street Defects
6075042601,Street and Sidewalk Cleaning
6075032601,Street and Sidewalk Cleaning
6075032601,Streetlights
6075032601,Streetlights
6075032601,MUNI Feedback
6075032601,General Requests
6075042601,Graffiti Public Property
6075042601,Street and Sidewalk Cleaning
6075042601,Street and Sidewalk Cleaning
6075042601,Street and Sidewalk Cleaning
6075042601,Street and Sidewalk Cleaning
6075047702,Street and Sidewalk Cleaning
6075032802,Street and Sidewalk Cleaning
6075042601,Graffiti Public Property
6075042601,Street and Sidewalk Cleaning
6075033201,Rec and Park Requests
6075033201,Rec and Park Requests
6075042601,Street and Sidewalk Cleaning
6075032601,Street and Sidewalk Cleaning
6075047701,Graffiti Public Property
6075047701,Street and Sidewalk Cleaning
6075047701,Street and Sidewalk Cleaning
6075047701,Street and Sidewalk Cleaning
6075047701,Street and Sidewalk Cleaning
6075047701,Sewer Issues
6075047701,Street and Sidewalk Cleaning
6075047701,Damaged Property
6075047701,Damaged Property
6075980300,Street and Sidewalk Cleaning
6075980300,General Requests
6075980300,Rec and Park Requests
6075047701,Street and Sidewalk Cleaning
6075047701,Street and Sidewalk Cleaning
6075032802,Street and Sidewalk Cleaning
6075032802,General Requests
6075047701,Street and Sidewalk Cleaning
6075033000,Street and Sidewalk Cleaning
6075042601,Street and Sidewalk Cleaning
6075033203,Abandoned Vehicle
6075032802,Abandoned Vehicle
6075047701,Street and Sidewalk Cleaning
6075047701,Graffiti Public Property
6075047701,Street and Sidewalk Cleaning
6075047701,Street and Sidewalk Cleaning
6075033000,Sidewalk or Curb
6075033000,Abandoned Vehicle
6075032601,Street and Sidewalk Cleaning
6075032601,Sign Repair
6075042601,Abandoned Vehicle
6075042601,Abandoned Vehicle
6075042601,Abandoned Vehicle
6075042601,Interdepartmental Request
6075042601,Damaged Property
6075033000,Street and Sidewalk Cleaning
6075033000,Street and Sidewalk Cleaning
6075033000,General Requests
6075047702,General Requests
6075047702,General Requests
6075033203,Temporary Sign Request
6075047701,Graffiti Public Property
6075032802,Abandoned Vehicle
6075032802,General Requests
6075032802,General Requests
6075042601,Street and Sidewalk Cleaning
6075033000,Street and Sidewalk Cleaning
6075033000,Graffiti Public Property
6075033000,Street Defects
6075033000,Street Defects
6075033000,Street Defects
6075033000,Street Defects
6075033201,Street Defects
6075033201,Street Defects
6075033201,Street Defects
6075033201,Street Defects
6075033201,Street Defects
6075042601,Street and Sidewalk Cleaning
6075032802,Temporary Sign Request
6075033000,Street and Sidewalk Cleaning
6075047701,Streetlights
6075042601,Street and Sidewalk Cleaning
6075042601,Litter Receptacles
6075042601,Litter Receptacles
6075032601,Street and Sidewalk Cleaning
6075042601,Street and Sidewalk Cleaning
6075042601,Abandoned Vehicle
6075032601,Graffiti Private Property
6075032601,Damaged Property
6075032802,Street and Sidewalk Cleaning
6075032802,Street and Sidewalk Cleaning
6075032802,Street and Sidewalk Cleaning
6075033100,General Requests
6075047701,Color Curb
6075033204,Street Defects
6075042800,Street and Sidewalk Cleaning
6075042601,Street and Sidewalk Cleaning
6075033203,Abandoned Vehicle
6075047701,Street and Sidewalk Cleaning
6075032602,Street and Sidewalk Cleaning
6075032802,Abandoned Vehicle
6075042601,Street and Sidewalk Cleaning
6075042601,General Requests
6075042601,Abandoned Vehicle
6075042601,Abandoned Vehicle
6075042601,Street and Sidewalk Cleaning
6075042601,Graffiti Private Property
6075042601,Graffiti Private Property
6075047701,Street and Sidewalk Cleaning
6075047701,General Requests
6075033000,General Requests
6075042601,Street and Sidewalk Cleaning
6075042601,Street and Sidewalk Cleaning
6075042601,General Requests
6075032601,Street and Sidewalk Cleaning
6075033201,Street Defects
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,General Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,General Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Blocked Street or SideWalk
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,General Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075047701,Street and Sidewalk Cleaning
6075032602,Abandoned Vehicle
6075033204,Abandoned Vehicle
6075033204,Abandoned Vehicle
6075032802,Interdepartmental Request
6075047702,Street Defects
6075047702,Street and Sidewalk Cleaning
6075047702,Streetlights
6075047702,Blocked Street or SideWalk
6075047702,Street and Sidewalk Cleaning
6075047702,Street and Sidewalk Cleaning
6075047702,Street and Sidewalk Cleaning
6075047702,MUNI Feedback
6075047702,Streetlights
6075047702,Street and Sidewalk Cleaning
6075047702,Street and Sidewalk Cleaning
6075047702,Graffiti Public Property
6075042601,Street and Sidewalk Cleaning
6075042601,Graffiti Private Property
6075042601,Graffiti Private Property
6075042601,Graffiti Private Property
6075032602,Abandoned Vehicle
6075060100,MUNI Feedback
6075032602,Street and Sidewalk Cleaning
6075032602,Street and Sidewalk Cleaning
6075032602,Street and Sidewalk Cleaning
6075032601,Sewer Issues
6075032602,Street and Sidewalk Cleaning
6075032601,Sewer Issues
6075032802,Street and Sidewalk Cleaning
6075032801,Street and Sidewalk Cleaning
6075047701,Sidewalk or Curb
6075033100,Street and Sidewalk Cleaning
6075047701,Street and Sidewalk Cleaning
6075047701,General Requests
6075047701,Streetlights
6075047702,Street and Sidewalk Cleaning
6075047702,Street and Sidewalk Cleaning
6075047702,Street and Sidewalk Cleaning
6075047702,Street and Sidewalk Cleaning
6075047702,Street and Sidewalk Cleaning
6075047702,Street and Sidewalk Cleaning
6075033204,General Requests
6075033204,Street Defects
6075032601,Abandoned Vehicle
6075032601,General Requests
6075033100,Graffiti Public Property
6075047701,General Requests
6075047701,General Requests
6075047701,Abandoned Vehicle
6075032601,Sign Repair
6075033000,Abandoned Vehicle
6075032602,Abandoned Vehicle
6075033100,Street and Sidewalk Cleaning
6075047701,Sewer Issues
6075032801,Street and Sidewalk Cleaning
6075032801,Street and Sidewalk Cleaning
6075032801,Tree Maintenance
6075032801,Streetlights
6075032801,Streetlights
6075042601,Abandoned Vehicle
6075042601,Graffiti Private Property
6075042601,Graffiti Private Property
6075042601,Graffiti Private Property
6075047701,Street and Sidewalk Cleaning
6075047702,Sign Repair
6075047702,Sign Repair
6075047701,Street and Sidewalk Cleaning
6075047701,Street and Sidewalk Cleaning
6075033000,General Requests
6075032601,Street Defects
6075032601,Damaged Property
6075032601,MUNI Feedback
6075032601,Street Defects
6075032601,Street Defects
6075032601,Street Defects
6075032601,MUNI Feedback
6075032801,Street and Sidewalk Cleaning
6075032801,Sidewalk or Curb
6075032601,Street Defects
6075033000,General Requests
6075042601,Street and Sidewalk Cleaning
6075042601,Street and Sidewalk Cleaning
6075047702,Sewer Issues
6075032802,Street Defects
6075032801,Street and Sidewalk Cleaning
6075032801,Abandoned Vehicle
6075033201,Street Defects
6075033201,Street Defects
6075033201,Street and Sidewalk Cleaning
6075033201,Street Defects
6075032801,311 External Request
6075032801,General Requests
6075032802,Noise Report
6075032802,Noise Report
6075032802,Noise Report
6075032802,Noise Report
6075032802,Noise Report
6075032802,Noise Report
6075032802,Noise Report
6075032802,Noise Report
6075032802,Noise Report
6075032802,Noise Report
6075032802,Noise Report
6075032802,Noise Report
6075032802,Noise Report
6075032802,Noise Report
6075032802,Noise Report
6075032802,Noise Report
6075032801,Abandoned Vehicle
6075032601,Abandoned Vehicle
6075032601,General Requests
6075032601,General Requests
6075042601,Street and Sidewalk Cleaning
6075047702,General Requests
6075033000,Sidewalk or Curb
6075032801,Abandoned Vehicle
6075042601,Abandoned Vehicle
6075042601,Street and Sidewalk Cleaning
6075047702,Abandoned Vehicle
6075047701,Abandoned Vehicle
6075047701,Street and Sidewalk Cleaning
6075047701,Street and Sidewalk Cleaning
6075047701,Street Defects
6075047701,General Requests
6075047701,Street and Sidewalk Cleaning
6075032601,Street Defects
6075032601,Damaged Property
6075032601,Damaged Property
6075032601,Street and Sidewalk Cleaning
6075032601,Street and Sidewalk Cleaning
6075032601,Abandoned Vehicle
6075032601,Street Defects
6075042601,Street and Sidewalk Cleaning
6075033204,General Requests
6075033204,Street Defects
6075042601,Street and Sidewalk Cleaning
6075042601,Street and Sidewalk Cleaning
6075042601,Street and Sidewalk Cleaning
6075042601,Abandoned Vehicle
6075032801,Street and Sidewalk Cleaning
6075032801,Street and Sidewalk Cleaning
6075032801,Street and Sidewalk Cleaning
6075032801,Street and Sidewalk Cleaning
6075032801,Street and Sidewalk Cleaning
6075032801,Street and Sidewalk Cleaning
6075032801,Street and Sidewalk Cleaning
6075032801,Street and Sidewalk Cleaning
6075032801,Street and Sidewalk Cleaning
6075047701,Color Curb
6075032802,Noise Report
6075032802,Street and Sidewalk Cleaning
6075032601,Street Defects
6075042601,General Requests
6075032802,Street and Sidewalk Cleaning
6075042601,Street and Sidewalk Cleaning
6075032802,General Requests
6075033204,Street Defects
6075033204,Street Defects
6075033204,Street Defects
6075033204,Street Defects
6075042601,Abandoned Vehicle
6075032601,Street Defects
6075032802,Street and Sidewalk Cleaning
6075047701,Sewer Issues
6075047701,Street and Sidewalk Cleaning
6075047701,Graffiti Private Property
6075047701,311 External Request
6075047701,311 External Request
6075032801,Street and Sidewalk Cleaning
6075032601,Street Defects
6075032802,Streetlights
6075042601,Abandoned Vehicle
6075042601,Abandoned Vehicle
6075042601,Abandoned Vehicle
6075032802,Tree Maintenance
6075032601,Street and Sidewalk Cleaning
6075032802,Street and Sidewalk Cleaning
6075032802,Street and Sidewalk Cleaning
6075032802,Street and Sidewalk Cleaning
6075032802,Street and Sidewalk Cleaning
6075032602,Abandoned Vehicle
6075042800,Abandoned Vehicle
6075042800,Abandoned Vehicle
6075042601,Street and Sidewalk Cleaning
6075047702,Abandoned Vehicle
6075047702,Sewer Issues
6075047702,Abandoned Vehicle
6075047701,Street and Sidewalk Cleaning
6075042601,Abandoned Vehicle
6075042601,Abandoned Vehicle
6075042601,General Requests
6075042601,Abandoned Vehicle
6075047701,Abandoned Vehicle
6075032601,Street Defects
6075032802,Street and Sidewalk Cleaning
6075032802,Sidewalk or Curb
6075047701,General Requests
6075047701,Street and Sidewalk Cleaning
6075042601,Sewer Issues
6075033000,Sewer Issues
6075042601,Abandoned Vehicle
6075047701,Graffiti Public Property
6075047701,Street and Sidewalk Cleaning
6075047701,Street and Sidewalk Cleaning
6075042601,Abandoned Vehicle
6075042601,Abandoned Vehicle
6075042601,Abandoned Vehicle
6075042601,Street and Sidewalk Cleaning
6075033201,Street Defects
6075042601,Street and Sidewalk Cleaning
6075042601,Street Defects
6075042601,Abandoned Vehicle
6075042601,Abandoned Vehicle
6075032802,Street and Sidewalk Cleaning
6075042601,Streetlights
6075032802,Street and Sidewalk Cleaning
6075032802,Streetlights
6075032802,Streetlights
6075032802,Streetlights
6075032802,Streetlights
6075042601,Abandoned Vehicle
6075032802,Tree Maintenance
6075042601,Abandoned Vehicle
6075042800,Abandoned Vehicle
6075042601,Abandoned Vehicle
6075042601,Abandoned Vehicle
6075042601,Abandoned Vehicle
6075033000,Sidewalk or Curb
6075047701,Damaged Property
6075042601,Abandoned Vehicle
6075032802,Sidewalk or Curb
6075980300,Streetlights
6075042601,Street and Sidewalk Cleaning
6075042601,Street and Sidewalk Cleaning
6075042800,Abandoned Vehicle
6075042800,Abandoned Vehicle
6075032602,Street and Sidewalk Cleaning
6075032602,Abandoned Vehicle
6075032601,Sewer Issues
6075033000,Graffiti Private Property
6075033000,Tree Maintenance
6075042800,Street and Sidewalk Cleaning
6075033000,Street and Sidewalk Cleaning
6075033000,General Requests
6075033000,Abandoned Vehicle
6075033000,Abandoned Vehicle
6075033000,Abandoned Vehicle
6075042601,Abandoned Vehicle
6075032602,General Requests
6075033000,Abandoned Vehicle
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075980300,Streetlights
6075980300,Rec and Park Requests
6075980300,Rec and Park Requests
6075042601,Abandoned Vehicle
6075047701,Street and Sidewalk Cleaning
6075047702,Tree Maintenance
6075042601,Street and Sidewalk Cleaning
6075047702,Abandoned Vehicle
6075042800,Abandoned Vehicle
6075033000,Street and Sidewalk Cleaning
6075032601,General Requests
6075032601,General Requests
6075032601,General Requests
6075032601,Street and Sidewalk Cleaning
6075032802,Street and Sidewalk Cleaning
6075042601,Abandoned Vehicle
6075047702,Abandoned Vehicle
6075047702,Abandoned Vehicle
6075032802,Street and Sidewalk Cleaning
6075032802,Street and Sidewalk Cleaning
6075047702,Abandoned Vehicle
6075980300,Streetlights
6075980300,Graffiti Public Property
6075042601,Abandoned Vehicle
6075042601,Abandoned Vehicle
6075047702,Abandoned Vehicle
6075042601,Abandoned Vehicle
6075042601,Blocked Street or SideWalk
6075047701,Sewer Issues
6075042601,Abandoned Vehicle
6075033100,Street Defects
6075033100,MUNI Feedback
6075042601,Street Defects
6075042601,Street Defects
6075047702,Abandoned Vehicle
6075042601,311 External Request
6075042601,Tree Maintenance
6075033000,Abandoned Vehicle
6075042601,Litter Receptacles
6075047702,Blocked Street or SideWalk
6075047702,General Requests
6075047702,Sidewalk or Curb
6075032601,Damaged Property
6075032801,Tree Maintenance
6075042601,General Requests
6075042601,Abandoned Vehicle
6075047702,Sewer Issues
6075042601,Sewer Issues
6075032602,Abandoned Vehicle
6075042800,Abandoned Vehicle
6075032602,Abandoned Vehicle
6075032802,Sidewalk or Curb
6075032601,Street and Sidewalk Cleaning
6075060100,Graffiti Public Property
6075032602,Abandoned Vehicle
6075032602,Abandoned Vehicle
6075032601,General Requests
6075032801,Damaged Property
6075032801,Street and Sidewalk Cleaning
6075032801,Damaged Property
6075032801,Street and Sidewalk Cleaning
6075047702,Street Defects
6075042601,Abandoned Vehicle
6075042601,Street and Sidewalk Cleaning
6075042601,Street and Sidewalk Cleaning
6075047701,General Requests
6075032601,Sewer Issues
6075033000,Sewer Issues
6075047702,Street and Sidewalk Cleaning
6075047701,Street and Sidewalk Cleaning
6075047702,Sign Repair
6075032801,Street and Sidewalk Cleaning
6075032601,Abandoned Vehicle
6075047702,Tree Maintenance
6075033000,Litter Receptacles
6075032601,Street and Sidewalk Cleaning
6075032601,Street and Sidewalk Cleaning
6075032601,Graffiti Private Property
6075032601,Graffiti Private Property
6075032601,Graffiti Private Property
6075032601,Graffiti Private Property
6075032601,Damaged Property
6075047702,Abandoned Vehicle
6075047701,Street and Sidewalk Cleaning
6075047701,Street and Sidewalk Cleaning
6075047702,Abandoned Vehicle
6075032601,Tree Maintenance
6075032601,Street and Sidewalk Cleaning
6075032601,Street and Sidewalk Cleaning
6075033100,Street and Sidewalk Cleaning
6075033000,Abandoned Vehicle
6075033204,Street and Sidewalk Cleaning
6075033204,Street Defects
6075033204,MUNI Feedback
6075033204,MUNI Feedback
6075042800,Abandoned Vehicle
6075042800,Abandoned Vehicle
6075042800,Abandoned Vehicle
6075042800,Abandoned Vehicle
6075047702,Litter Receptacles
6075047702,Sign Repair
6075047702,Street and Sidewalk Cleaning
6075047702,Graffiti Public Property
6075047702,Abandoned Vehicle
6075047702,Street and Sidewalk Cleaning
6075047702,Street and Sidewalk Cleaning
6075047702,Graffiti Public Property
6075047702,Street and Sidewalk Cleaning
6075047702,Street and Sidewalk Cleaning
6075032602,Abandoned Vehicle
6075032602,Abandoned Vehicle
6075032801,Sidewalk or Curb
6075047702,Abandoned Vehicle
6075047701,Street and Sidewalk Cleaning
6075033203,Streetlights
6075060100,MUNI Feedback
6075033203,Residential Building Request
6075032801,Abandoned Vehicle
6075032801,Abandoned Vehicle
6075047702,Street and Sidewalk Cleaning
6075042601,Street and Sidewalk Cleaning
6075047702,Street and Sidewalk Cleaning
6075032802,Abandoned Vehicle
6075042800,Abandoned Vehicle
6075042601,Street and Sidewalk Cleaning
6075042601,Sign Repair
6075047701,Street and Sidewalk Cleaning
6075047701,Street and Sidewalk Cleaning
6075047701,Street and Sidewalk Cleaning
6075047701,Street and Sidewalk Cleaning
6075047701,Street Defects
6075047701,Abandoned Vehicle
6075047701,Abandoned Vehicle
6075047701,Street and Sidewalk Cleaning
6075047701,Abandoned Vehicle
6075047701,Street and Sidewalk Cleaning
6075047701,Graffiti Private Property
6075032601,General Requests
6075032601,Street and Sidewalk Cleaning
6075032601,Street and Sidewalk Cleaning
6075032601,Litter Receptacles
6075032601,General Requests
6075032601,Sign Repair
6075032601,General Requests
6075032601,Street and Sidewalk Cleaning
6075032601,Damaged Property
6075032801,Streetlights
6075032601,Tree Maintenance
6075047701,Street Defects
6075047701,Street and Sidewalk Cleaning
6075032801,Litter Receptacles
6075032601,Damaged Property
6075047702,Abandoned Vehicle
6075047702,Street and Sidewalk Cleaning
6075042601,Street and Sidewalk Cleaning
6075032601,Graffiti Public Property
6075042800,Abandoned Vehicle
6075033100,General Requests
6075042601,Damaged Property
6075042601,Street and Sidewalk Cleaning
6075042601,Graffiti Public Property
6075042601,Graffiti Public Property
6075042601,Graffiti Private Property
6075042601,Graffiti Public Property
6075042601,Damaged Property
6075042601,Street and Sidewalk Cleaning
6075042601,Graffiti Public Property
6075042601,Street and Sidewalk Cleaning
6075042601,Street and Sidewalk Cleaning
6075042601,Street and Sidewalk Cleaning
6075042601,Litter Receptacles
6075032601,Streetlights
6075042601,Tree Maintenance
6075047701,Street and Sidewalk Cleaning
6075033000,Street and Sidewalk Cleaning
6075033100,Street Defects
6075042601,Street and Sidewalk Cleaning
6075042601,Street and Sidewalk Cleaning
6075047701,Street and Sidewalk Cleaning
6075032801,Abandoned Vehicle
6075032801,Abandoned Vehicle
6075032801,Abandoned Vehicle
6075032801,Abandoned Vehicle
6075042601,Street and Sidewalk Cleaning
6075042601,Sign Repair
6075042601,General Requests
6075042601,Abandoned Vehicle
6075042601,Abandoned Vehicle
6075042601,Blocked Street or SideWalk
6075033000,Abandoned Vehicle
6075042601,Sewer Issues
6075032802,Street and Sidewalk Cleaning
6075042601,Street and Sidewalk Cleaning
6075033000,Sewer Issues
6075032601,Street and Sidewalk Cleaning
6075047701,Street and Sidewalk Cleaning
6075047701,Interdepartmental Request
6075033000,Litter Receptacles
6075032602,Abandoned Vehicle
6075042601,Street and Sidewalk Cleaning
6075042601,Graffiti Public Property
6075042601,Graffiti Public Property
6075042601,Graffiti Public Property
6075033000,Streetlights
6075042601,Tree Maintenance
6075047701,Abandoned Vehicle
6075042601,Street and Sidewalk Cleaning
6075033204,Temporary Sign Request
6075032801,Sidewalk or Curb
6075032601,Street and Sidewalk Cleaning
6075032601,Abandoned Vehicle
6075032601,Temporary Sign Request
6075032601,Temporary Sign Request
6075032601,Street and Sidewalk Cleaning
6075047701,Street and Sidewalk Cleaning
6075032801,Sign Repair
6075032801,General Requests
6075042601,Abandoned Vehicle
6075047701,Abandoned Vehicle
6075032801,Streetlights
6075032602,Abandoned Vehicle
6075042601,Street and Sidewalk Cleaning
6075042601,General Requests
6075047701,Street and Sidewalk Cleaning
6075042601,Sewer Issues
6075042601,General Requests
6075033203,Abandoned Vehicle
6075032802,General Requests
6075032601,Street and Sidewalk Cleaning
6075047702,Sidewalk or Curb
6075042601,Street and Sidewalk Cleaning
6075042601,Litter Receptacles
6075032802,Streetlights
6075033000,Streetlights
6075032602,Graffiti Public Property
6075047702,Street and Sidewalk Cleaning
6075047701,Sidewalk or Curb
6075032801,MUNI Feedback
6075032801,MUNI Feedback
6075032801,Damaged Property
6075033100,Graffiti Public Property
6075032801,Street Defects
6075032602,Street Defects
6075033000,Sewer Issues
6075033000,Sewer Issues
6075032601,Street and Sidewalk Cleaning
6075047701,Street and Sidewalk Cleaning
6075047702,Street and Sidewalk Cleaning
6075032601,Sidewalk or Curb
6075042601,Street and Sidewalk Cleaning
6075032801,Street and Sidewalk Cleaning
6075047701,Street and Sidewalk Cleaning
6075047701,Sidewalk or Curb
6075033000,Abandoned Vehicle
6075033000,Abandoned Vehicle
6075032602,Abandoned Vehicle
6075042601,Streetlights
6075032601,Street and Sidewalk Cleaning
6075032601,Street and Sidewalk Cleaning
6075032801,Abandoned Vehicle
6075047701,Street and Sidewalk Cleaning
6075047701,Sidewalk or Curb
6075032602,General Requests
6075032801,Tree Maintenance
6075032601,Street and Sidewalk Cleaning
6075032602,Abandoned Vehicle
6075047702,Street and Sidewalk Cleaning
6075047702,Street and Sidewalk Cleaning
6075047702,Graffiti Public Property
6075047702,Sign Repair
6075047702,Street and Sidewalk Cleaning
6075047702,Street and Sidewalk Cleaning
6075047702,Graffiti Private Property
6075047702,Graffiti Private Property
6075047702,Graffiti Private Property
6075047702,Street and Sidewalk Cleaning
6075047702,Abandoned Vehicle
6075047702,General Requests
6075033201,Graffiti Public Property
6075042601,Street and Sidewalk Cleaning
6075042601,Litter Receptacles
6075047701,Street and Sidewalk Cleaning
6075032602,Street Defects
6075047701,Abandoned Vehicle
6075032601,Graffiti Public Property
6075032601,Graffiti Public Property
6075032601,Street and Sidewalk Cleaning
6075032601,Street and Sidewalk Cleaning
6075032601,Litter Receptacles
6075032601,MUNI Feedback
6075032601,Graffiti Public Property
6075032801,Street and Sidewalk Cleaning
6075032801,Street and Sidewalk Cleaning
6075032801,Abandoned Vehicle
6075047701,Street and Sidewalk Cleaning
