STATE,COUNTY_CODE,COUNTY,TRACT,pop_tot,insured,uninsured,pct_unins,pct_insur,med_age,age_undr25,age_25_64,age_65over,pct_undr25,pct_25_64,pct_65over,labor_frc,employed,unemployed,pct_empl,pct_unemp,married,pct_mar,white,pct_white,hisp,pct_hisp,med_income
Arizona,13,Maricopa County,612600,2148,1993,155,0.072160149,0.927839851,46.5,473,1255,420,0.2202048417,0.584264432,0.1955307263,1100,1029,71,0.9354545455,0.0645454545,1083,0.6023359288,2005,0.9334264432,82,0.0381750466,74561
Arizona,13,Maricopa County,612700,2272,2180,92,0.0404929577,0.9595070423,47.4,622,1214,436,0.2737676056,0.5343309859,0.1919014085,1069,1013,56,0.9476145931,0.0523854069,1378,0.7345415778,2065,0.9088908451,118,0.0519366197,98750
Arizona,13,Maricopa County,612800,2138,2036,102,0.0477081384,0.9522918616,43.6,728,1059,351,0.340505145,0.4953227315,0.1641721235,1077,1006,71,0.9340761374,0.0659238626,988,0.5808348031,1945,0.9097287184,144,0.067352666,97035
Arizona,13,Maricopa County,612900,2470,2336,122,0.0496338487,0.9503661513,38.9,891,1290,289,0.3607287449,0.5222672065,0.1170040486,1313,1239,62,0.9436405179,0.0472201066,1133,0.6485403549,2254,0.9125506073,121,0.0489878543,92857
Arizona,13,Maricopa County,613000,3865,3663,202,0.0522639069,0.9477360931,47.8,990,2167,708,0.25614489,0.5606727038,0.1831824062,1899,1842,57,0.9699842022,0.0300157978,2539,0.7691608603,3308,0.8558861578,375,0.0970245796,100179
Arizona,13,Maricopa County,613100,2717,2602,115,0.042326095,0.957673905,62.9,369,1143,1205,0.1358115569,0.4206845786,0.4435038646,1014,858,156,0.8461538462,0.1538461538,1820,0.7422512235,2377,0.8748619801,61,0.022451233,86250
Arizona,13,Maricopa County,613200,3821,3683,138,0.0361161999,0.9638838001,51.9,931,2265,625,0.2436534939,0.59277676,0.1635697461,2095,2036,59,0.9718377088,0.0281622912,2057,0.6511554289,3277,0.857628893,71,0.0185815232,117744
Arizona,13,Maricopa County,613300,7600,7321,266,0.035059971,0.964940029,42.1,2573,4249,778,0.3385526316,0.5590789474,0.1023684211,3644,3451,193,0.9470362239,0.0529637761,3788,0.6672538312,6521,0.8580263158,568,0.0747368421,97662
Arizona,13,Maricopa County,613400,3688,3451,237,0.0642624729,0.9357375271,45.3,1047,1685,956,0.2838937093,0.4568872017,0.2592190889,1848,1720,128,0.9307359307,0.0692640693,1813,0.5792332268,3309,0.8972342733,322,0.0873101952,71579
Arizona,13,Maricopa County,613500,4500,4169,320,0.0712853642,0.9287146358,34.8,1465,2193,842,0.3255555556,0.4873333333,0.1871111111,2183,2110,73,0.9665597801,0.0334402199,1864,0.5302987198,3843,0.854,387,0.086,71250
Arizona,13,Maricopa County,613600,4466,4042,296,0.0682342093,0.9317657907,38.9,1515,2296,655,0.3392297358,0.5141065831,0.1466636811,2192,2126,66,0.9698905109,0.0301094891,2118,0.5964517037,3336,0.7469771608,628,0.1406180027,64000
Arizona,13,Maricopa County,613700,5543,5276,257,0.0464485812,0.9535514188,36.4,2072,3091,380,0.3738047988,0.557640267,0.0685549342,2884,2764,120,0.9583911234,0.0416088766,2675,0.6288199342,4458,0.8042576222,624,0.1125744182,100208
Arizona,13,Maricopa County,613800,4078,3862,172,0.0426375806,0.9573624194,40.7,1458,2210,410,0.3575282001,0.5419323198,0.1005394801,2116,2066,32,0.9763705104,0.0151228733,1708,0.5587176971,3310,0.8116723884,407,0.0998038254,96042
Arizona,13,Maricopa County,613900,6358,5969,343,0.0543409379,0.9456590621,35.9,2324,3563,471,0.3655237496,0.5603963511,0.0740798993,3299,3079,220,0.9333131252,0.0666868748,2777,0.5779396462,5336,0.8392576282,532,0.0836741114,93494
Arizona,13,Maricopa County,614000,4541,4210,289,0.064236497,0.935763503,43,1559,2604,378,0.3433164501,0.5734419731,0.0832415767,2556,2387,169,0.9338810642,0.0661189358,1981,0.5443803243,3904,0.8597225281,441,0.0971151729,94609
Arizona,13,Maricopa County,614100,6442,5979,393,0.0616760829,0.9383239171,37.8,2355,3582,505,0.3655696989,0.5560384974,0.0783918038,3447,3230,185,0.9370467073,0.0536698578,2749,0.5469558297,4635,0.7194970506,733,0.113784539,99595
Arizona,13,Maricopa County,614200,4911,4657,254,0.0517206272,0.9482793728,44.5,1574,2622,715,0.3205049888,0.533903482,0.1455915292,2481,2348,133,0.9463925836,0.0536074164,2502,0.6020211742,4126,0.8401547546,401,0.0816534311,98941
Arizona,13,Maricopa County,614300,2992,2813,179,0.0598262032,0.9401737968,50.3,618,1876,498,0.2065508021,0.6270053476,0.1664438503,1596,1456,140,0.9122807018,0.0877192982,1792,0.6910913999,2171,0.7256016043,199,0.0665106952,86618
Arizona,13,Maricopa County,614400,3358,2604,745,0.222454464,0.777545536,44.7,977,1932,449,0.2909469923,0.5753424658,0.133710542,1864,1735,120,0.9307939914,0.0643776824,1184,0.4057573681,2666,0.7939249553,530,0.1578320429,52847
Arizona,13,Maricopa County,614500,4363,3844,508,0.1167279412,0.8832720588,34.9,1505,2585,273,0.344946138,0.592482237,0.062571625,2265,2229,25,0.9841059603,0.0110375276,1819,0.55356056,3131,0.7176254871,744,0.1705248682,65750
Arizona,13,Maricopa County,614600,6234,5523,701,0.1126285347,0.8873714653,34.3,1994,3833,407,0.3198588386,0.6148540263,0.0652871351,3588,3278,300,0.9136008919,0.0836120401,2446,0.4904752356,4527,0.7261790183,878,0.1408405518,45514
Arizona,13,Maricopa County,614700,2348,1660,688,0.2930153322,0.7069846678,39.9,625,1444,279,0.2661839864,0.6149914821,0.1188245315,1451,1265,186,0.8718125431,0.1281874569,676,0.3412417971,1571,0.6690800681,553,0.2355195911,32117
Arizona,13,Maricopa County,614800,4128,3693,425,0.1032054395,0.8967945605,33.3,1319,2536,273,0.3195251938,0.6143410853,0.0661337209,2380,2246,134,0.943697479,0.056302521,1495,0.4458693707,2922,0.7078488372,628,0.1521317829,49258
Arizona,13,Maricopa County,614900,3845,3551,294,0.0764629389,0.9235370611,34.1,1171,2260,414,0.3045513654,0.5877763329,0.1076723017,2272,2182,90,0.9603873239,0.0396126761,1522,0.4713533602,2790,0.7256176853,183,0.0475942783,73750
Arizona,13,Maricopa County,615000,8480,8054,362,0.043013308,0.956986692,38.7,3049,4171,1260,0.3595518868,0.4918632075,0.1485849057,3897,3778,119,0.96946369,0.03053631,3881,0.6044229871,6677,0.7873820755,676,0.0797169811,109406
Arizona,13,Maricopa County,615100,3780,3645,126,0.0334128878,0.9665871122,39,1239,2226,315,0.3277777778,0.5888888889,0.0833333333,1895,1837,49,0.9693931398,0.0258575198,1817,0.6195022162,3066,0.8111111111,296,0.0783068783,102644
Arizona,13,Maricopa County,615200,6049,5406,621,0.1030363365,0.8969636635,39.2,1144,4055,850,0.189122169,0.670358737,0.1405190941,3902,3771,131,0.9664274731,0.0335725269,2312,0.4291017075,5015,0.829062655,500,0.0826582906,76558
Arizona,13,Maricopa County,615300,2272,2182,90,0.0396126761,0.9603873239,69,173,677,1422,0.0761443662,0.2979753521,0.6258802817,505,496,9,0.9821782178,0.0178217822,1412,0.6530989824,2186,0.9621478873,50,0.0220070423,49398
Arizona,13,Maricopa County,615400,2764,2510,160,0.0599250936,0.9400749064,73,9,575,2180,0.0032561505,0.2080318379,0.7887120116,365,343,22,0.9397260274,0.0602739726,1791,0.6479739508,2643,0.9562228654,69,0.0249638205,42145
Arizona,13,Maricopa County,615500,2691,2624,67,0.0248978075,0.9751021925,72.2,0,736,1955,0,0.2735042735,0.7264957265,614,579,35,0.9429967427,0.0570032573,1783,0.6625789669,2573,0.9561501301,64,0.0237829803,50673
Arizona,13,Maricopa County,615600,3763,3630,125,0.0332889481,0.9667110519,63.7,430,1558,1775,0.1142705288,0.414031358,0.4716981132,1433,1408,25,0.9825540823,0.0174459177,2224,0.6356101743,3298,0.8764283816,460,0.1222428913,51646
Arizona,13,Maricopa County,615700,2604,2469,135,0.051843318,0.948156682,47.5,632,1696,276,0.242703533,0.6513056836,0.1059907834,1637,1546,91,0.944410507,0.055589493,1221,0.5238095238,2238,0.8594470046,109,0.041858679,80625
Arizona,13,Maricopa County,615800,5302,4970,332,0.06261788,0.93738212,43.5,1441,2838,1023,0.2717842324,0.5352697095,0.1929460581,2687,2521,166,0.9382210644,0.0617789356,2613,0.5797648103,4059,0.765560166,491,0.0926065636,75750
Arizona,13,Maricopa County,615900,4276,4058,206,0.0483114447,0.9516885553,32.3,1566,2301,409,0.3662301216,0.5381197381,0.0956501403,2060,1899,149,0.9218446602,0.0723300971,1840,0.5261652845,3418,0.7993451824,352,0.0823199252,62826
Arizona,13,Maricopa County,616000,2017,1869,148,0.0733763014,0.9266236986,27.7,861,994,162,0.4268715915,0.4928111056,0.0803173029,1040,990,50,0.9519230769,0.0480769231,773,0.4541715629,1341,0.6648487853,283,0.1403073872,67639
Arizona,13,Maricopa County,616100,3365,3084,281,0.0835066865,0.9164933135,34.4,1165,1968,232,0.3462109955,0.5848439822,0.0689450223,1760,1598,162,0.9079545455,0.0920454545,1248,0.4503789246,2585,0.7682020802,572,0.1699851412,60227
Arizona,13,Maricopa County,616200,3380,2805,575,0.1701183432,0.8298816568,35.3,1030,2011,339,0.3047337278,0.5949704142,0.100295858,2025,1928,97,0.9520987654,0.0479012346,1368,0.4868327402,2546,0.7532544379,575,0.1701183432,69203
Arizona,13,Maricopa County,616300,1970,1835,135,0.0685279188,0.9314720812,44.2,422,1294,254,0.214213198,0.6568527919,0.1289340102,1107,1066,41,0.962962963,0.037037037,1037,0.6085680751,1515,0.769035533,296,0.1502538071,69318
Arizona,13,Maricopa County,616400,5011,4502,509,0.1015765316,0.8984234684,34.9,1142,3017,852,0.227898623,0.602075434,0.1700259429,2498,2422,76,0.9695756605,0.0304243395,2796,0.6578823529,2831,0.5649570944,115,0.0229495111,55098
Arizona,13,Maricopa County,616500,3106,2568,528,0.1705426357,0.8294573643,31.2,1025,1821,260,0.3300064392,0.5862846104,0.0837089504,1898,1778,120,0.9367755532,0.0632244468,1030,0.405511811,1977,0.6365099807,569,0.1831938184,46719
Arizona,13,Maricopa County,616600,6252,5135,1106,0.1772151899,0.8227848101,36.9,1834,4095,323,0.2933461292,0.6549904031,0.0516634677,3907,3555,352,0.9099052982,0.0900947018,2122,0.4041135022,4558,0.7290467051,1164,0.1861804223,56161
Arizona,13,Maricopa County,616700,4473,3727,740,0.1656592792,0.8343407208,38.1,1261,2817,395,0.2819137044,0.629778672,0.0883076235,2763,2589,168,0.9370249729,0.0608034745,1862,0.4945551129,3447,0.7706237425,806,0.1801922647,60114
Arizona,13,Maricopa County,616800,6068,5250,818,0.1348055372,0.8651944628,38.4,1669,3754,645,0.2750494397,0.6186552406,0.1062953197,3332,3216,116,0.9651860744,0.0348139256,1913,0.3845999196,4392,0.7237969677,1380,0.2274225445,55556
Arizona,13,Maricopa County,616900,4455,3713,742,0.1665544332,0.8334455668,40.5,1306,2701,448,0.2931537598,0.606285073,0.1005611672,2778,2487,291,0.8952483801,0.1047516199,1684,0.4586056645,3553,0.7975308642,343,0.0769921437,55956
Arizona,13,Maricopa County,617000,6356,5280,1062,0.1674550615,0.8325449385,38.7,2115,3207,1034,0.3327564506,0.504562618,0.1626809314,3540,3229,297,0.9121468927,0.0838983051,2272,0.4457524034,3978,0.6258653241,1864,0.2932662052,48166
Arizona,13,Maricopa County,617100,2372,2037,333,0.1405063291,0.8594936709,37.4,655,1475,242,0.2761382799,0.6218381113,0.1020236088,1516,1451,63,0.9571240106,0.0415567282,975,0.4931714719,1955,0.8241989882,176,0.0741989882,75156
Arizona,13,Maricopa County,617200,2702,2600,102,0.037749815,0.962250185,41.3,711,1558,433,0.263138416,0.5766099186,0.1602516654,1649,1616,33,0.9799878714,0.0200121286,1450,0.668202765,2049,0.7583271651,284,0.1051073279,82973
Arizona,13,Maricopa County,617300,3278,2960,318,0.0970103722,0.9029896278,38.3,1029,1872,377,0.3139109213,0.5710799268,0.1150091519,1817,1738,79,0.9565217391,0.0434782609,1316,0.4988627748,2354,0.7181208054,366,0.1116534472,69806
Arizona,13,Maricopa County,617400,7297,6776,407,0.056661562,0.943338438,65.4,975,2650,3672,0.1336165547,0.3631629437,0.5032205016,2465,2242,223,0.9095334686,0.0904665314,3664,0.5568389058,6467,0.8862546252,421,0.0576949431,46878
Arizona,13,Maricopa County,617500,3435,3285,136,0.0397544578,0.9602455422,71.5,242,909,2284,0.0704512373,0.264628821,0.6649199418,705,642,63,0.9106382979,0.0893617021,1773,0.5478986403,3197,0.930713246,182,0.0529839884,39716
Arizona,13,Maricopa County,617600,6172,5372,716,0.11760841,0.88239159,41.4,2044,3041,1087,0.3311730395,0.4927090084,0.176117952,3417,3217,200,0.941469125,0.058530875,2290,0.4523010073,4645,0.7525923526,902,0.1461438756,53906
Arizona,13,Maricopa County,617700,3998,3568,430,0.1075537769,0.8924462231,31.1,1419,2153,426,0.3549274637,0.5385192596,0.1065532766,1780,1708,72,0.9595505618,0.0404494382,1333,0.4191823899,2811,0.7031015508,493,0.1233116558,50408
Arizona,13,Maricopa County,617800,2603,2422,181,0.0695351517,0.9304648483,50.6,585,1428,590,0.2247406838,0.5485977718,0.2266615444,1368,1282,86,0.9371345029,0.0628654971,1369,0.6028181418,2243,0.8616980407,310,0.1190933538,107375
Arizona,13,Maricopa County,617900,2790,2508,256,0.0926193922,0.9073806078,40.4,906,1438,446,0.3247311828,0.5154121864,0.1598566308,1578,1436,116,0.9100126743,0.0735107731,1229,0.516603615,1947,0.6978494624,579,0.2075268817,61300
Arizona,13,Maricopa County,618000,5100,4491,609,0.1194117647,0.8805882353,35.8,1678,2877,545,0.3290196078,0.5641176471,0.1068627451,2753,2514,239,0.9131856157,0.0868143843,2119,0.4998820477,3750,0.7352941176,633,0.1241176471,66458
Arizona,13,Maricopa County,618100,4363,3983,370,0.0849988514,0.9150011486,43.7,1354,2326,683,0.3103369241,0.5331194132,0.1565436626,2247,2103,134,0.9359145527,0.059635069,1954,0.5366657512,3521,0.8070135228,532,0.1219344488,67031
Arizona,13,Maricopa County,618200,3785,3248,537,0.1418758256,0.8581241744,33.8,1346,2144,295,0.3556142668,0.5664464993,0.0779392338,2204,1888,316,0.8566243194,0.1433756806,1687,0.5126101489,2835,0.749009247,501,0.1323645971,43065
Arizona,13,Maricopa County,618300,3067,2742,325,0.1059667427,0.8940332573,37.9,894,1689,484,0.2914900554,0.5507010108,0.1578089338,1599,1549,50,0.9687304565,0.0312695435,1411,0.5623754484,2242,0.7310074992,509,0.1659602217,68226
Arizona,13,Maricopa County,618400,3825,3169,634,0.1667104917,0.8332895083,37.5,1202,2272,351,0.314248366,0.5939869281,0.0917647059,2016,1847,147,0.9161706349,0.0729166667,1535,0.4964424321,2484,0.6494117647,922,0.2410457516,40417
Arizona,13,Maricopa County,618500,3853,3122,731,0.1897222943,0.8102777057,36.1,1256,2233,364,0.325979756,0.5795484038,0.0944718401,2193,2011,182,0.9170086639,0.0829913361,1322,0.4271405493,2467,0.6402803011,970,0.2517518817,41607
Arizona,13,Maricopa County,618600,4669,3308,1350,0.2898239588,0.7101760412,34.8,1661,2567,441,0.3557506961,0.5497965303,0.0944527736,2302,1921,381,0.8344917463,0.1655082537,1813,0.4824374667,3193,0.6838723495,1297,0.2777896766,43533
Arizona,13,Maricopa County,618700,3028,2395,633,0.2090488771,0.7909511229,32.7,1067,1670,291,0.3523778071,0.5515191546,0.0961030383,1402,1267,135,0.9037089872,0.0962910128,1317,0.5480649189,2115,0.6984808454,774,0.2556142668,47896
Arizona,13,Maricopa County,618800,5056,3829,1217,0.2411811336,0.7588188664,30,2144,2565,347,0.4240506329,0.507318038,0.0686313291,2390,2124,256,0.8887029289,0.1071129707,1632,0.4465116279,2873,0.5682357595,1796,0.355221519,33074
Arizona,13,Maricopa County,618900,6478,5573,874,0.1355669304,0.8644330696,36.7,2043,3567,868,0.3153751158,0.5506329114,0.1339919728,3696,3257,408,0.8812229437,0.1103896104,2441,0.4540550595,4742,0.7320160543,772,0.1191725841,44420
Arizona,13,Maricopa County,619000,3391,2978,413,0.1217929814,0.8782070186,44.1,999,1791,601,0.2946033618,0.5281627838,0.1772338543,1817,1710,107,0.9411117226,0.0588882774,1396,0.512293578,2698,0.7956355058,450,0.132704217,46922
Arizona,13,Maricopa County,619100,2856,2152,704,0.2464985994,0.7535014006,30.2,1041,1474,341,0.3644957983,0.5161064426,0.1193977591,1562,1434,128,0.9180537772,0.0819462228,664,0.3066974596,1654,0.5791316527,839,0.293767507,30460
Arizona,13,Maricopa County,619200,5913,4037,1876,0.3172670387,0.6827329613,28.6,2627,3003,283,0.4442753256,0.5078640284,0.047860646,3249,3066,183,0.9436749769,0.0563250231,1284,0.2810858144,2299,0.3888043294,2879,0.486893286,29983
Arizona,13,Maricopa County,619300,4641,3632,1009,0.2174100409,0.7825899591,37,1611,2476,554,0.3471234648,0.53350571,0.1193708253,2730,2387,343,0.8743589744,0.1256410256,1460,0.3699011908,2955,0.636716225,1444,0.3111398406,42441
Arizona,13,Maricopa County,619400,4416,3562,844,0.1915569678,0.8084430322,32.4,1639,2497,280,0.3711503623,0.5654438406,0.0634057971,2790,2584,196,0.9261648746,0.0702508961,1149,0.3197884776,2628,0.5951086957,1271,0.287817029,36806
Arizona,13,Maricopa County,619500,6186,4377,1809,0.2924345296,0.7075654704,35.8,1944,3704,538,0.3142580019,0.5987714193,0.0869705787,3429,3142,287,0.9163021289,0.0836978711,2125,0.4376930999,4024,0.6505011316,1723,0.2785321694,61580
Arizona,13,Maricopa County,619600,1960,1663,297,0.1515306122,0.8484693878,35.7,647,1097,216,0.3301020408,0.5596938776,0.1102040816,1122,1040,82,0.926916221,0.073083779,732,0.465352829,1512,0.7714285714,285,0.1454081633,56159
Arizona,13,Maricopa County,619700,3895,2908,987,0.2534017972,0.7465982028,37.8,1164,2404,327,0.2988446727,0.6172015404,0.0839537869,2314,2126,188,0.9187554019,0.0812445981,1340,0.4174454829,2449,0.6287548139,1093,0.2806161746,49283
Arizona,13,Maricopa County,619800,4662,4063,599,0.1284856285,0.8715143715,36.3,1412,2878,372,0.3028743029,0.6173316173,0.0797940798,2852,2714,138,0.9516129032,0.0483870968,1756,0.4545689878,3024,0.6486486486,464,0.0995280995,60807
Arizona,13,Maricopa County,619900,5701,5558,113,0.019925939,0.980074061,40.8,1724,3165,812,0.3024030872,0.5551657604,0.1424311524,3123,3006,117,0.9625360231,0.0374639769,2954,0.6306575576,4491,0.7877565339,304,0.0533239782,94681
Arizona,13,Maricopa County,723303,45,45,0,0,1,62.9,0,24,21,0,0.5333333333,0.4666666667,24,24,0,1,0,45,1,45,1,0,0,
Arizona,13,Maricopa County,723304,4353,3241,1112,0.2554560074,0.7445439926,40.2,1289,2519,545,0.29611762,0.5786813692,0.1252010108,1993,1899,94,0.9528349222,0.0471650778,2115,0.5956068713,2409,0.5534114404,1767,0.4059269469,47527
Arizona,13,Maricopa County,723305,2556,1649,907,0.3548513302,0.6451486698,30.1,1083,1224,249,0.4237089202,0.4788732394,0.0974178404,1115,1035,80,0.9282511211,0.0717488789,868,0.4624400639,498,0.1948356808,1656,0.6478873239,30764
Arizona,13,Maricopa County,723306,5708,87,24,0.2162162162,0.7837837838,34.7,819,4805,84,0.1434828311,0.8418009811,0.0147161878,21,18,3,0.8571428571,0.1428571429,901,0.1587665198,2387,0.4181850035,1976,0.3461807989,
Arizona,13,Maricopa County,723307,2410,2279,131,0.0543568465,0.9456431535,39.2,809,1318,283,0.3356846473,0.5468879668,0.1174273859,1216,1144,72,0.9407894737,0.0592105263,1380,0.7524536532,1806,0.7493775934,341,0.1414937759,97500
Arizona,13,Maricopa County,723308,7333,6965,353,0.0482372233,0.9517627767,43.5,2256,4122,955,0.3076503477,0.5621164598,0.1302331924,3585,3419,151,0.9536959554,0.0421199442,4137,0.7009488309,5104,0.6960316378,1407,0.1918723578,81504
Arizona,13,Maricopa County,810000,1850,1697,149,0.0807150596,0.9192849404,36.8,594,1105,151,0.3210810811,0.5972972973,0.0816216216,1034,978,52,0.9458413926,0.0502901354,912,0.6116700201,1125,0.6081081081,166,0.0897297297,108264
Arizona,13,Maricopa County,810100,6649,6376,259,0.0390354182,0.9609645818,46.5,2025,3655,969,0.3045570763,0.5497067228,0.1457362009,3547,3348,199,0.9438962504,0.0561037496,3150,0.5778756192,5150,0.7745525643,686,0.1031734095,112418
Arizona,13,Maricopa County,810200,3442,3267,175,0.0508425334,0.9491574666,39.5,1150,2022,270,0.3341080767,0.5874491575,0.0784427658,1976,1802,174,0.9119433198,0.0880566802,1410,0.5212569316,2062,0.599070308,310,0.0900639163,84940
Arizona,13,Maricopa County,810300,6106,5538,554,0.0909389363,0.9090610637,33.4,2043,3575,488,0.3345889289,0.5854896823,0.0799213888,3361,3058,303,0.9098482594,0.0901517406,1992,0.4046313224,3750,0.6141500164,1309,0.2143792991,58218
Arizona,13,Maricopa County,810400,5022,4403,601,0.1201039169,0.8798960831,35.4,1666,2980,376,0.3317403425,0.593389088,0.0748705695,3025,2888,137,0.9547107438,0.0452892562,2025,0.5011135857,2813,0.5601354042,983,0.1957387495,75597
Arizona,13,Maricopa County,810500,5265,5079,176,0.0334919125,0.9665080875,38.8,1766,3108,391,0.3354226021,0.5903133903,0.0742640076,3188,2999,189,0.9407151819,0.0592848181,2313,0.5291695264,3724,0.7073124406,656,0.1245963913,79747
Arizona,13,Maricopa County,810600,6280,5937,332,0.0529590046,0.9470409954,41,1609,4084,587,0.2562101911,0.6503184713,0.0934713376,4020,3858,162,0.9597014925,0.0402985075,2813,0.5226681531,4246,0.6761146497,852,0.1356687898,78661
Arizona,13,Maricopa County,810700,7177,5973,1204,0.1677581162,0.8322418838,30.5,2545,4246,386,0.3546049882,0.5916120942,0.0537829177,4289,4009,280,0.9347167172,0.0652832828,2395,0.426460114,3808,0.5305838094,1801,0.2509405044,67188
Arizona,13,Maricopa County,810800,4766,4324,431,0.0906414301,0.9093585699,35.2,1548,2798,420,0.3248006714,0.5870751154,0.0881242132,2686,2630,56,0.9791511541,0.0208488459,2091,0.5398915569,2944,0.6177087705,786,0.1649181704,86607
Arizona,13,Maricopa County,810900,5624,5264,360,0.0640113798,0.9359886202,38.9,1721,3346,557,0.3060099573,0.5949502134,0.0990398293,3144,2940,204,0.9351145038,0.0648854962,2656,0.5604557924,3649,0.648826458,701,0.1246443812,65288
Arizona,13,Maricopa County,811000,2890,2748,142,0.0491349481,0.9508650519,41,869,1710,311,0.3006920415,0.5916955017,0.1076124567,1669,1575,94,0.9436788496,0.0563211504,1507,0.6321308725,2149,0.7435986159,415,0.1435986159,109327
Arizona,13,Maricopa County,811100,2431,2194,237,0.0974907445,0.9025092555,33.4,789,1472,170,0.3245577951,0.6055121349,0.0699300699,1515,1410,105,0.9306930693,0.0693069307,974,0.5015447992,1535,0.6314273961,482,0.1982723159,66296
Arizona,13,Maricopa County,811200,2957,2841,116,0.0392289483,0.9607710517,28.5,1006,1745,206,0.340209672,0.5901251268,0.0696652012,1964,1776,188,0.9042769857,0.0957230143,1083,0.4418604651,1298,0.4389584038,558,0.1887047683,63269
Arizona,13,Maricopa County,811300,3203,2945,258,0.0805494849,0.9194505151,33,1161,1812,230,0.3624726819,0.5657196378,0.0718076803,1891,1746,145,0.9233209942,0.0766790058,1388,0.5338461538,2003,0.6253512332,668,0.2085544802,83250
Arizona,13,Maricopa County,811400,5387,4753,634,0.117690737,0.882309263,40.3,1718,3109,560,0.3189159087,0.5771301281,0.1039539632,3193,3066,127,0.9602254933,0.0397745067,2614,0.582312319,3908,0.7254501578,1069,0.1984406906,86167
Arizona,13,Maricopa County,811500,2584,2376,208,0.080495356,0.919504644,36.9,933,1469,182,0.3610681115,0.568498452,0.0704334365,1387,1290,97,0.9300648882,0.0699351118,1232,0.6327683616,1540,0.5959752322,395,0.1528637771,104167
Arizona,13,Maricopa County,811600,4333,3957,376,0.0867759058,0.9132240942,38.8,1398,2426,509,0.3226402031,0.5598892222,0.1174705747,2368,2214,154,0.9349662162,0.0650337838,1892,0.5504800698,2661,0.6141241634,822,0.1897069005,81115
Arizona,13,Maricopa County,811700,4661,4361,300,0.0643638704,0.9356361296,37.3,1584,2378,699,0.3398412358,0.5101909461,0.1499678181,2582,2382,200,0.9225406662,0.0774593338,1774,0.4793299108,2641,0.5666166059,1497,0.3211757134,59864
Arizona,13,Maricopa County,811800,2382,2252,130,0.0545759866,0.9454240134,35.5,828,1360,194,0.3476070529,0.5709487825,0.0814441646,1342,1335,7,0.9947839046,0.0052160954,1189,0.6199165798,1287,0.540302267,217,0.091099916,97500
Arizona,13,Maricopa County,811900,6184,5840,344,0.0556274256,0.9443725744,38.2,1952,3700,532,0.3156532988,0.5983182406,0.0860284605,3653,3545,108,0.9704352587,0.0295647413,2955,0.6110421836,3972,0.6423027167,1330,0.2150711514,84728
Arizona,13,Maricopa County,812000,4345,3592,753,0.1733026467,0.8266973533,28.2,1895,2240,210,0.4361334868,0.5155350978,0.0483314154,2261,2128,133,0.9411764706,0.0588235294,1382,0.4309323355,2246,0.5169159954,1257,0.2892980437,50117
Arizona,13,Maricopa County,812100,6421,5508,913,0.1421896901,0.8578103099,35.6,2187,3765,469,0.3406011525,0.5863572652,0.0730415823,4026,3692,334,0.9170392449,0.0829607551,2785,0.5423563778,3338,0.5198567201,1658,0.2582152313,81594
Arizona,13,Maricopa County,812200,7989,7563,413,0.051780341,0.948219659,34.5,3005,4441,543,0.3761421955,0.5558893479,0.0679684566,4424,4226,185,0.955244123,0.0418173599,3665,0.6149328859,4963,0.6212291901,1586,0.1985229691,96122
Arizona,13,Maricopa County,812300,5142,4664,478,0.0929599378,0.9070400622,32.8,2102,2754,286,0.4087903539,0.5355892649,0.0556203812,2519,2467,52,0.9793568877,0.0206431123,2123,0.5827614603,3280,0.6378840918,698,0.1357448464,74415
Arizona,13,Maricopa County,812400,4073,3834,239,0.0586791063,0.9413208937,32.8,1742,2069,262,0.427694574,0.5079793764,0.0643260496,1967,1853,114,0.9420437214,0.0579562786,1730,0.6247742867,2810,0.6899091579,345,0.0847041493,83974
Arizona,13,Maricopa County,812500,2419,2006,413,0.1707317073,0.8292682927,30.5,1033,1280,106,0.4270359653,0.5291442745,0.0438197602,1181,1064,117,0.9009314141,0.0990685859,1117,0.6570588235,1212,0.5010334849,414,0.1711451013,104432
Arizona,13,Maricopa County,812600,4363,4166,197,0.0451524181,0.9548475819,42.5,1255,2652,456,0.2876461151,0.6078386431,0.1045152418,2630,2573,57,0.9783269962,0.0216730038,2316,0.6343467543,3228,0.7398578959,457,0.1047444419,93564
Arizona,13,Maricopa County,812700,6092,5793,299,0.0490807617,0.9509192383,36.1,2303,3356,433,0.3780367695,0.5508864084,0.0710768221,3384,3311,73,0.978427896,0.021572104,3055,0.6828341529,3889,0.6383782009,864,0.1418253447,101368
Arizona,13,Maricopa County,812800,5001,4655,346,0.0691861628,0.9308138372,35.8,1839,2765,397,0.3677264547,0.5528894221,0.0793841232,2866,2670,196,0.9316120028,0.0683879972,2400,0.6418828564,3262,0.6522695461,576,0.1151769646,104844
Arizona,13,Maricopa County,812900,2837,2575,258,0.0910695376,0.9089304624,40.4,865,1675,297,0.3048995418,0.5904124075,0.1046880508,1584,1534,46,0.9684343434,0.029040404,1406,0.6248888889,2036,0.7176594995,222,0.0782516743,114750
Arizona,13,Maricopa County,813000,4231,4087,144,0.0340345072,0.9659654928,47.8,1200,1767,1264,0.2836208934,0.4176317655,0.2987473411,1729,1648,81,0.953152111,0.046847889,2512,0.7681957187,3070,0.7255967856,224,0.0529425668,97946
